schema_version,modulus,train_cross_entropy,train_accuracy,train_error_count,train_error_rate,train_margin_mean,train_margin_min,train_margin_q01,train_margin_q05,train_margin_q25,train_margin_median,train_margin_q75,train_margin_q95,train_margin_q99,train_projected_ce,train_projected_accuracy,train_projected_error_count,train_projected_error_rate,train_projected_margin_mean,train_projected_margin_min,train_projected_margin_q01,train_projected_margin_q05,train_projected_margin_q25,train_projected_margin_median,train_projected_margin_q75,train_projected_margin_q95,train_projected_margin_q99,train_entropy_mean,train_entropy_normalized,test_cross_entropy,test_accuracy,test_error_count,test_error_rate,test_margin_mean,test_margin_min,test_margin_q01,test_margin_q05,test_margin_q25,test_margin_median,test_margin_q75,test_margin_q95,test_margin_q99,test_projected_ce,test_projected_accuracy,test_projected_error_count,test_projected_error_rate,test_projected_margin_mean,test_projected_margin_min,test_projected_margin_q01,test_projected_margin_q05,test_projected_margin_q25,test_projected_margin_median,test_projected_margin_q75,test_projected_margin_q95,test_projected_margin_q99,test_entropy_mean,test_entropy_normalized,full_cross_entropy,full_accuracy,full_error_count,full_error_rate,full_margin_mean,full_margin_min,full_margin_q01,full_margin_q05,full_margin_q25,full_margin_median,full_margin_q75,full_margin_q95,full_margin_q99,full_projected_ce,full_projected_accuracy,full_projected_error_count,full_projected_error_rate,full_projected_margin_mean,full_projected_margin_min,full_projected_margin_q01,full_projected_margin_q05,full_projected_margin_q25,full_projected_margin_median,full_projected_margin_q75,full_projected_margin_q95,full_projected_margin_q99,full_entropy_mean,full_entropy_normalized,centered_logit_frobenius,centered_logit_rms,equivariant_energy,residual_energy,D_eq,Gamma,I,Gamma_minus_I,Gamma_over_logit_rms,I_over_logit_rms,Gamma_over_parameter_l2,centering_max_abs,offset_profile_sum_abs,reconstruction_relative_error,orthogonality_normalized_error,energy_identity_relative_error,projection_idempotence_relative_error,residual_projection_relative_error,group_invariance_relative_error,invariants_passed,projected_split_ce_max_abs_diff,projected_split_accuracy_max_abs_diff,projected_split_margin_max_abs_diff,projected_split_invariants_passed,raw_implication_status,projected_implication_status,step,state_source,run_id,checkpoint_sha256,semantic_state_sha256,replay_source_step,replay_updates,is_regular_grid,state_roles,full_logits_shape,forward_dtype,reduction_dtype,parameter_norm_total,parameter_norm_blocks.0.attention,parameter_norm_blocks.0.layer_norm,parameter_norm_blocks.0.mlp,parameter_norm_blocks.1.attention,parameter_norm_blocks.1.layer_norm,parameter_norm_blocks.1.mlp,parameter_norm_position_embedding,parameter_norm_token_embedding,parameter_norm_unembedding,parameter_norm_final_norm,parameter_group_norm_decay,parameter_group_norm_no_decay,committed_ce_within_tolerance,committed_ce_max_abs_diff,batched_predictions_match_committed,committed_train_accuracy_abs_diff,committed_test_accuracy_abs_diff,committed_train_error_count_diff,committed_test_error_count_diff,committed_reference_recheck_passed,committed_behavior_alignment_status,committed_behavior_alignment_passed
1,97,0.010690149574014408,1.0,0,0.0,5.643096207495291,3.335531234741211,4.06416130065918,4.478476333618164,5.080613136291504,5.580656051635742,6.101940631866455,7.069932842254637,7.889127578735351,0.03202074057360431,1.0,0,0.0,4.198020099553859,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,0.07334995719262,0.016033790448684575,14.709136899799699,0.015586255756287637,5558,0.9844137442437123,-14.257974138160758,-62.73341751098633,-47.13842611312866,-32.33539795875549,-18.70942121744156,-12.541367888450623,-7.802599191665649,-2.325645685195923,0.8119463920593298,0.03202074057360431,1.0,0,0.0,4.198020099553859,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,0.8923478063723251,0.19506102365056008,8.830695501022015,0.40928897863747477,5558,0.5907110213625253,-6.298815065921018,-62.73341751098633,-42.39879093170166,-27.85780644416809,-14.256530284881592,-6.028556823730469,5.328023910522461,6.5326587677001955,7.422972259521485,0.032020740573604316,1.0,0,0.0,4.198020099553859,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,4.198020099553862,0.5648008931548493,0.12346154670947626,11401.634594282408,11.934645321195308,20041743.61509117,109955527.8064509,0.8458295055278673,4.198020099553862,81.90119793789634,-77.70317783834248,0.35175072124668816,6.862474395652469,0.0969032089931539,1.8474111129762605e-13,5.329070518200751e-15,0.0,2.789885506327328e-18,3.6222044399585236e-14,3.776401035108415e-16,3.7424361086584274e-17,0.0,True,6.938893903907228e-18,0.0,0.0,True,not_applicable,verified,4700,exact_checkpoint,20260721T045021566841Z_ef3ee07b,748090f6a90a79e036ab4e3b34c356498c28ff51aefc2afc0e66495abdd81063,0470147073cbc2d9ce2d03b74f5e4835d374dc9e61941ee4660043f6843649de,,0,True,[],"[97,97,97]",float32,float64,43.32178617377312,8.33747966212855,18.840308192651776,7.795748169365578,6.029747384176738,21.998589149803976,25.698053485869256,1.1233872778247007,12.476657929902832,7.342885312886375,,32.046145770131226,29.151701469478944,True,2.7979320229576388e-06,True,0.0,6.380367900682415e-10,0,0,,prediction_exact,True
1,97,0.009366243647869787,1.0,0,0.0,5.78451672583668,3.466273307800293,4.195409908294677,4.614740562438965,5.209181070327759,5.712667465209961,6.269251823425293,7.210436725616455,7.92763355255127,0.03155353718374876,1.0,0,0.0,4.218405806317249,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,0.06550733561212456,0.014319447921397494,14.441898119250045,0.01753453772582359,5547,0.9824654622741764,-13.989496703052136,-60.97738456726074,-45.769960689544675,-32.12189292907715,-18.50659814476967,-12.2850102186203,-7.6122705936431885,-2.1477752923965454,1.2613925933837906,0.031553537183748745,1.0,0,0.0,4.218405806317249,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,0.8863572240186456,0.19375152401619422,8.66980571326737,0.41045807205866724,5547,0.5895419279413328,-6.081152295260807,-60.97738456726074,-41.568746185302736,-27.407906913757323,-14.032793521881104,-5.83976936340332,5.4699296951293945,6.656078338623048,7.52802459716797,0.03155353718374875,1.0,0,0.0,4.218405806317249,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,4.218405806317248,0.5580696132126368,0.12199013573425994,11269.216125759856,11.796036471497123,20257448.358678628,106737783.73040567,0.8404865440580486,4.218405806317248,79.88134206982542,-75.66293626350817,0.35761213662828384,6.771879882097981,0.09865030198647946,1.971756091734278e-13,1.4210854715202004e-14,0.0,6.258909774728718e-19,1.3259011281018747e-14,4.1484858453930817e-16,5.698698296201159e-17,0.0,True,1.3877787807814457e-17,0.0,0.0,True,not_applicable,verified,4800,exact_checkpoint,20260721T045021566841Z_ef3ee07b,43d629bba66347eb9a4151bd231432a0de7a5998bfce2aec062d80b51286035b,04438157f5c0cb7cb5c60f426b832e66d7bc00ac24b2f06ac2612ba7fd6cce33,,0,True,[],"[97,97,97]",float32,float64,42.76120520031862,8.087607689043068,18.865776813135888,7.640928460628657,5.801910348066989,22.0541372782277,25.230483413311543,1.0656258900692062,11.80411135695656,7.19116944871012,,31.22862840585887,29.2111868651813,True,1.18037153740147e-06,True,0.0,4.849607451729021e-10,0,0,,prediction_exact,True
1,97,0.008125882428097001,1.0,0,0.0,5.933970946312711,3.617938995361328,4.356046981811524,4.736384773254395,5.354508399963379,5.869913101196289,6.413652420043945,7.342640781402584,8.192891502380375,0.030726750475452695,1.0,0,0.0,4.254123352565415,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,0.05794552413416186,0.012666488529318795,14.211179501758037,0.01824300389656394,5543,0.981756996103436,-13.759067246033881,-59.52460289001465,-44.60156564712524,-31.446221947669983,-18.269340872764587,-12.116953492164612,-7.417971849441528,-2.047215461730957,1.4859515190124537,0.030726750475452695,1.0,0,0.0,4.254123352565413,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,0.8752913324479978,0.1913325970888656,8.53086376474682,0.41088319693910086,5543,0.5891168030608991,-5.8831077691712785,-59.52460289001465,-40.51707962036133,-27.219262504577635,-13.84218144416809,-5.658241271972656,5.627860069274902,6.849152374267579,7.683973388671875,0.03072675047545269,1.0,0,0.0,4.254123352565414,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,4.254123352565411,0.5484051302283182,0.11987754697625269,11187.311455191913,11.710302870293317,20695966.014838178,104459971.58062878,0.8346385604034754,4.254123352565411,80.68465473407456,-76.43053138150914,0.36328038648404787,6.890057040177441,0.10073346892712857,1.794120407794253e-13,1.4210854715202004e-14,0.0,6.259394858483457e-19,1.0001103937465338e-14,4.698668684116957e-16,7.145423496374877e-17,0.0,True,3.469446951953614e-18,0.0,1.7763568394002505e-15,True,not_applicable,verified,4900,exact_checkpoint,20260721T045021566841Z_ef3ee07b,17aa434c703a4ac8e9e4d7305b33d4985451d32d8c285c8d9837bb2524f82a44,688fb191af8d477f79c9558e9cb6c9ddbe7dfe9587ec040a5ebb9f6112c97826,,0,True,[],"[97,97,97]",float32,float64,42.23147875154463,7.8535132360511035,18.890470789610692,7.49925915522438,5.587493937552058,22.1067370490144,24.771739598999034,1.0107804798024662,11.162108902379059,7.039176536996396,,30.444785030825326,29.267949398087307,True,2.3151832984069642e-07,True,0.0,2.599653513291056e-10,0,0,,prediction_exact,True
1,97,0.006992755677047075,1.0,0,0.0,6.0921275161410655,3.75679874420166,4.475945625305176,4.878393173217773,5.519255638122559,6.016016006469727,6.592325210571289,7.484751892089842,8.431878662109376,0.02927638677624221,1.0,0,0.0,4.304287205259698,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,0.050897434126850966,0.011125825077478899,14.057484590099182,0.021253985122210415,5526,0.9787460148777896,-13.605991754819762,-59.19708442687988,-43.480685997009275,-31.04421031475067,-18.11013698577881,-11.9078049659729,-7.26056432723999,-1.8956153392791748,1.6828771591186542,0.029276386776242194,1.0,0,0.0,4.304287205259698,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,0.8609904825342386,0.18820653076883814,8.438183838379498,0.4126899776809438,5526,0.5873100223190563,-5.728000170525406,-59.19708442687988,-39.865408935546874,-27.15737519264221,-13.81161880493164,-5.5498809814453125,5.780035018920898,7.02284107208252,7.83697021484375,0.029276386776242204,1.0,0,0.0,4.304287205259697,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,4.304287205259696,0.537004921777835,0.11738554070436953,11165.548885311797,11.687522930219885,21254495.475275453,103414986.43501276,0.8295132445439249,4.304287205259696,81.80007546106569,-77.49578825580599,0.3682805356582703,6.99892320635017,0.10315507226080804,1.9184653865522705e-13,3.552713678800501e-15,0.0,9.311599127178458e-19,5.617690595801279e-15,3.5901430763699576e-16,3.853153178210811e-17,0.0,True,1.734723475976807e-17,0.0,8.881784197001252e-16,True,not_applicable,verified,5000,exact_checkpoint,20260721T045021566841Z_ef3ee07b,bbbad3c891017f909f117042d038afc428ef744b31a22c858abab2a0b9383a00,59924c331513a9e02f5549b804bb2490801a68b5bf20a254cce7c05f1db95316,,0,True,[],"[97,97,97]",float32,float64,41.72637477658027,7.631277702282354,18.913975686261423,7.370212655490897,5.38492060710232,22.15610998884938,24.31636240765937,0.9588126344822034,10.549424779047241,6.88546994898688,,29.687388035553308,29.321482630012436,True,1.8706777957788745e-06,True,0.0,7.007187920182734e-10,0,0,,prediction_exact,True
1,97,0.006467856902630754,1.0,0,0.0,6.1719367895042705,3.9427146911621094,4.559549751281739,4.96250286102295,5.604586601257324,6.095673561096191,6.67398738861084,7.570989799499508,8.53761489868164,0.028552068439144977,1.0,0,0.0,4.3422572496288225,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,0.047584148799467686,0.010401563950830145,13.972998538592893,0.022139567835635848,5521,0.9778604321643641,-13.521074873435182,-59.59263229370117,-42.90749368667603,-30.95943772792816,-18.065886735916138,-11.794612884521484,-7.1726038455963135,-1.8271689414978027,1.9908729076385507,0.028552068439144977,1.0,0,0.0,4.342257249628823,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,0.8558919062269216,0.18709201745176188,8.387276893869705,0.4132213837814858,5521,0.5867786162185142,-5.645126006643689,-59.59263229370117,-39.57711650848389,-27.05301465988159,-13.779365539550781,-5.42167854309082,5.855897903442383,7.0884643554687505,7.904923095703125,0.028552068439144977,1.0,0,0.0,4.342257249628823,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,4.342257249628824,0.5326203480167495,0.11642710337757695,11161.139004827179,11.682906893891271,21612353.64247568,102958670.24260369,0.8265057718205011,4.342257249628824,82.24422920522196,-77.90197195559313,0.37167609817204766,7.039705952653411,0.10467966137596912,2.0605739337042905e-13,1.4210854715202004e-14,0.0,2.7763880757068384e-18,3.803909698948298e-14,3.8349286690470266e-16,4.888367918570828e-17,0.0,True,0.0,0.0,8.881784197001252e-16,True,not_applicable,verified,5050,deterministic_replay,20260721T045433955396Z_30c62ebc,1344702300a9dcf5bbaf9968c5c65baace675eb29b29bbc08fd090cd07c3c06e,a3d90f33011626f38478955518be29acbe65082b3df0a14bf4646f4f5ed76224,5000,50,False,"[""lineage:m1b_first_replay""]","[97,97,97]",float32,float64,41.48138418248321,7.52294416843414,18.92534059844775,7.309488205645525,5.287852119895929,22.17958658884665,24.08855924824355,0.9338925254583939,10.25377270195528,6.807883100863367,,29.31645686629956,29.3470712423091,True,8.731876199874478e-07,True,0.0,4.6186738461573285e-11,0,0,,prediction_exact,True
1,97,0.0059839841587326715,1.0,0,0.0,6.253688878529002,4.044093132019043,4.627197227478027,5.047928047180176,5.686592102050781,6.186975479125977,6.744093894958496,7.677859687805175,8.651391448974609,0.027624452072431544,1.0,0,0.0,4.3738268806961065,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,0.0444831321099765,0.009723703271966956,13.917072182329484,0.023379383634431455,5514,0.9766206163655685,-13.464690905037951,-59.691505432128906,-42.91407299041748,-30.7622332572937,-18.0063214302063,-11.727656364440918,-7.125935316085815,-1.8110945224761963,2.0176029205322346,0.027624452072431544,1.0,0,0.0,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,0.8497758026870544,0.18575507975917174,8.353523995517225,0.4139653523222447,5514,0.5860346476777554,-5.578596407688345,-59.691505432128906,-39.66728324890137,-26.880427646636964,-13.72734820842743,-5.397357940673828,5.939563751220703,7.167124938964844,8.03275016784668,0.027624452072431548,1.0,0,0.0,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,4.373826880696107,0.5277100869487674,0.11535375446197212,11174.890955663892,11.697301729504842,21968271.40649501,102909916.46448345,0.8240823975665604,4.373826880696107,82.86691123914721,-78.49308435845111,0.37391759072639186,7.084275771918132,0.10605466994189137,1.9184653865522705e-13,2.4868995751603507e-14,0.0,0.0,1.5512324355648212e-15,4.553681838180911e-16,5.5502486681043045e-17,0.0,True,3.469446951953614e-18,0.0,8.881784197001252e-16,True,not_applicable,verified,5100,exact_checkpoint,20260721T045433955396Z_30c62ebc,08f00b60a316c478e7765b3a3f7beb12f6017ebb8f2abe678ae1cd0bb1f7e021,60a69e650b1627da7ea3292a5b760e70ec1d36493656d3c89902bfca27d9883f,,0,True,[],"[97,97,97]",float32,float64,41.241247397145074,7.417322405212759,18.936480062337694,7.251200859963285,5.193397746228117,22.20223258204416,23.86055965543956,0.9096602303754873,9.964881175286466,6.7298192194146695,,28.950535792010687,29.37187369283808,True,1.7935355387521668e-06,True,0.0,2.57326104868838e-11,0,0,,prediction_exact,True
1,97,0.005101388271732858,1.0,0,0.0,6.419787544663079,4.211091041564941,4.7863930892944335,5.192513561248779,5.851366996765137,6.364030838012695,6.933230400085449,7.881641578674316,8.657771205902101,0.025713675695408892,1.0,0,0.0,4.444165274193211,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,0.03872671086477113,0.008465389627180464,13.842036452606605,0.027807297201558626,5489,0.9721927027984414,-13.390883145054847,-59.99177360534668,-42.48666257858277,-30.530458450317383,-18.023368775844574,-11.746906757354736,-7.006351470947266,-1.5502748489379883,2.03237524032593,0.025713675695408895,1.0,0,0.0,4.44416527419321,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,0.8375837977240094,0.18308999227706949,8.308144790677376,0.41662238282495484,5489,0.5833776171750452,-5.467878170518917,-59.99177360534668,-39.58915115356445,-26.958109855651855,-13.671650886535645,-5.216104507446289,6.120887756347656,7.331159591674806,8.226285591125489,0.025713675695408895,1.0,0,0.0,4.444165274193211,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,4.444165274193212,0.5180919050838443,0.11325128680661223,11222.412725369362,11.747045076546916,22718198.40170631,103224348.97682957,0.8196145871702838,4.444165274193212,84.14397107063853,-79.69980579644532,0.3783219733331942,7.16299039650684,0.1089915076001995,1.7053025658242404e-13,3.552713678800501e-15,0.0,7.812957894408783e-18,2.9224331979073126e-14,3.64256708616462e-16,5.0371813292951093e-17,0.0,True,3.469446951953614e-18,0.0,8.881784197001252e-16,True,not_applicable,verified,5200,exact_checkpoint,20260721T045433955396Z_30c62ebc,37115bea37bbd217b036ce1a6ce775aa2aa268ab4a7db319dc0a14551a3ae157,60fd022c36c1e98097b6440fce104a23b934bc6dc81af8d5153840f1b1279f64,,0,True,[],"[97,97,97]",float32,float64,40.775335363698346,7.212992646308268,18.95790836035367,7.141589835025345,5.01183715230954,22.245149400232435,23.40491061764129,0.8630749979244704,9.40731095900965,6.572571331207561,,28.23375342212055,29.419094848770662,True,7.483211295067349e-07,True,0.0,1.6495263488458534e-11,0,0,,prediction_exact,True
1,97,0.004349533401724597,1.0,0,0.0,6.584869044656422,4.299267768859863,4.925720481872559,5.3298896789550785,6.0057220458984375,6.525718688964844,7.095891952514648,8.018052291870116,8.824899749755861,0.023893540235256427,1.0,0,0.0,4.516777672674933,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,0.03369625521184472,0.007365767011333348,13.767434295767849,0.030464045341834927,5474,0.9695359546581651,-13.316381655277151,-59.77605056762695,-41.87945375442505,-30.40362799167633,-17.943063378334045,-11.794039964675903,-6.883923053741455,-1.2632057666778564,2.09710536003113,0.023893540235256434,1.0,0,0.0,4.516777672674933,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,0.826527487654741,0.1806731597992972,8.263078045285999,0.41821660112658093,5474,0.5817833988734191,-5.357150452827366,-59.77605056762695,-39.34260688781738,-26.80771198272705,-13.584587097167969,-5.044504165649414,6.283810615539551,7.534388732910156,8.358695220947267,0.02389354023525643,1.0,0,0.0,4.516777672674933,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,4.51677767267493,0.5094455525200171,0.11136125427680729,11281.999961731935,11.80941793420841,23578408.14336191,103705114.9931571,0.8147567920627637,4.51677767267493,84.62682432481932,-80.11004665214439,0.3824725060827218,7.16604533739807,0.11201114021963038,2.0605739337042905e-13,2.1316282072803006e-14,0.0,8.239879454018478e-18,2.9267655440887754e-15,4.156164250625306e-16,5.358570436861366e-17,0.0,True,6.938893903907228e-18,0.0,0.0,True,not_applicable,verified,5300,exact_checkpoint,20260721T045433955396Z_30c62ebc,40f9263ddf9db2b4a2067af34e826155c1608282f3efe0d50853657aff7d975a,da4a25f6762b89337545f48f4c003ab6384be85d6eecfc9868b606d67a5e7001,,0,True,[],"[97,97,97]",float32,float64,40.324361164599125,7.014122994569501,18.978071947369028,7.035221178346823,4.84006099076307,22.284942612567235,22.946800450896774,0.8188929633047655,8.876454912663489,6.4134299721296255,,27.53144645075507,29.463088087677363,True,7.780846900118377e-07,True,0.0,3.615761752506774e-10,0,0,,prediction_exact,True
1,97,0.0036837083271039493,1.0,0,0.0,6.76175555440298,4.416770935058594,5.0559140396118165,5.4914287567138675,6.173748970031738,6.721519470214844,7.274768829345703,8.199628162384032,8.921561279296876,0.021774881777117,1.0,0,0.0,4.604501757369703,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,0.02914297569305358,0.006370451779357591,13.758757217286172,0.031526744597945446,5468,0.9684732554020545,-13.30590941487893,-60.229658126831055,-41.729549407958984,-30.76926600933075,-18.107895225286484,-11.784234046936035,-6.867160797119141,-1.1161279678344727,2.348981475830078,0.021774881777117,1.0,0,0.0,4.604501757369704,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,0.8142441450427331,0.17798810654244068,8.257604957299673,0.4188542884472314,5468,0.5811457115527686,-5.280123116716763,-60.229658126831055,-39.377239074707035,-27.01909523010254,-13.628766536712646,-5.039665222167969,6.46186637878418,7.691314697265625,8.57421401977539,0.021774881777116995,1.0,0,0.0,4.604501757369703,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,4.604501757369702,0.5002537422089735,0.10935198847745164,11382.213784267358,11.914316615038022,24398552.395005524,105156238.23575605,0.811673869594323,4.604501757369702,84.80299511020283,-80.19849335283313,0.38646797010228756,7.1177389228658,0.11543617672471279,1.7763568394002505e-13,2.4868995751603507e-14,0.0,1.1491602542630833e-18,3.301022865933828e-14,3.846741318096853e-16,7.660439064715585e-17,0.0,True,3.469446951953614e-18,0.0,8.881784197001252e-16,True,not_applicable,verified,5400,exact_checkpoint,20260721T045433955396Z_30c62ebc,54caff35978476c6f8b01e14389aac0c22be6481d8e49dfa6b4828526cd91605,4de1cc13f8efbbafff1848a5c5baa6ac03032b2fe8755ada851f299a10b76204,,0,True,[],"[97,97,97]",float32,float64,39.887857411895396,6.819363372702762,18.99694981135778,6.9306229147199945,4.6771173432715365,22.32181072312619,22.487575828050826,0.7770386655545267,8.371749979993343,6.253007431790401,,26.84320720757891,29.503955594507698,True,1.3276357027081076e-06,True,0.0,2.3225330686438284e-10,0,0,,prediction_exact,True
1,97,0.003113534693675028,1.0,0,0.0,6.931999564646027,4.583789825439453,5.2256685066223145,5.6704507827758786,6.363519668579102,6.890203475952148,7.432648658752441,8.356976890563965,9.077886619567876,0.01994044868382191,1.0,0,0.0,4.696041944310131,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,0.02516376040201352,0.005500622994601912,13.7355852458386,0.032235210768685796,5464,0.9677647892313143,-13.284651394117937,-62.6757698059082,-42.05853891372681,-30.853160619735718,-18.226015090942383,-11.77594518661499,-6.782401442527771,-0.939939022064209,2.4858747482299806,0.019940448683821905,1.0,0,0.0,4.696041944310129,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,0.8013568729919681,0.17517103851096885,8.243472263689767,0.419279413327665,5464,0.580720586672335,-5.199280200810593,-62.6757698059082,-39.281332931518556,-27.159586715698243,-13.61415958404541,-4.836509704589844,6.623035430908203,7.853463554382325,8.680864181518555,0.019940448683821905,1.0,0,0.0,4.696041944310129,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,4.69604194431013,0.4909291248066137,0.1073136919716885,11476.338426044911,12.012841454288964,25301966.369393364,106404377.29970586,0.8078910577536409,4.69604194431013,85.67012752255707,-80.97408557824694,0.39091849852338595,7.131545675396401,0.118992119601915,1.9184653865522705e-13,1.0658141036401503e-14,0.0,7.291831421960914e-18,1.1970136064742793e-13,3.2040098592184955e-16,4.6300179082013874e-17,0.0,True,3.469446951953614e-18,0.0,1.7763568394002505e-15,True,not_applicable,verified,5500,exact_checkpoint,20260721T045433955396Z_30c62ebc,74a48ea297a37a8b36da8bf3248f16374de2720d5945a3faeab2ff3bf3013b9e,465fdfef9e684ec7a219031bdbf23eb94d6110427e8389c00776299a40eb4b83,,0,True,[],"[97,97,97]",float32,float64,39.46515080175573,6.627369995572821,19.014627538731656,6.826461685852501,4.522706094031729,22.355962043092752,22.028193421725636,0.7373881745438501,7.891923259469429,6.091637415222117,,26.16815414267,29.54193352796638,True,9.205432363046384e-07,True,0.0,1.8699030657209903e-09,0,0,,prediction_exact,True
1,97,0.0026165736551022455,1.0,0,0.0,7.106014040597981,4.7092437744140625,5.406135559082031,5.856117153167725,6.5301666259765625,7.053348541259766,7.614740371704102,8.530897521972657,9.35782726287842,0.017864469808683656,1.0,0,0.0,4.7896809269957075,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,0.02159904902902651,0.004721401883205448,13.779832184494952,0.03719447396386823,5436,0.9628055260361318,-13.333477753232684,-65.67982864379883,-42.76426496505737,-31.1225643157959,-18.29520907998085,-11.83456802368164,-6.753788948059082,-0.9754176139831543,2.6021198272705126,0.017864469808683656,1.0,0,0.0,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,0.7825121225018423,0.1710517071305434,8.2698244957299,0.4222552874907004,5436,0.5777447125092996,-5.158984436176164,-65.67982864379883,-39.256013793945314,-27.334998321533202,-13.670394897460938,-4.720331192016602,6.803600311279297,8.050587844848634,8.835107192993163,0.017864469808683652,1.0,0,0.0,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,4.789680926995709,0.47819541557462303,0.10453019170427783,11610.494724738555,12.153269375327223,26136349.058338396,108667238.6948354,0.8061153305044025,4.789680926995709,88.75822817184485,-83.96854724484913,0.3941063741020509,7.303238777216279,0.12264144191435869,2.3803181647963356e-13,1.7763568394002505e-14,0.0,7.645509123153911e-18,5.947041066123861e-14,3.5189763898929735e-16,6.681297025299648e-17,0.0,True,3.469446951953614e-18,0.0,1.7763568394002505e-15,True,not_applicable,verified,5600,exact_checkpoint,20260721T045433955396Z_30c62ebc,412ab97c8f61f211e1f3750a6f3df49669130ebee8ad542cf48eecaef7bdb100,148929fd9a619b6c2008488df6ccf229ea619bf7ea224f3fe6702f427fecd71c,,0,True,[],"[97,97,97]",float32,float64,39.054342905886365,6.4387133845842275,19.03118122482923,6.721946744641726,4.376809655776124,22.387459192890102,21.56675469000841,0.6998466587439403,7.4357877438787146,5.929065563700097,,25.503648636887153,29.57711287493695,True,6.554708686934418e-07,True,0.0,2.1575804615148186e-09,0,0,,prediction_exact,True
