episode_id,episode_type,state_role,step,pre_collapse_step,Gamma,delta_from_pre_Gamma,I,delta_from_pre_I,Gamma_minus_I,delta_from_pre_Gamma_minus_I,D_eq,delta_from_pre_D_eq,full_projected_accuracy,delta_from_pre_full_projected_accuracy,full_entropy_normalized,delta_from_pre_full_entropy_normalized,centered_logit_rms,delta_from_pre_centered_logit_rms
test_003,test,test_recovery_start,10150,10000,5.88045053870254,-1.0602618807471416,77.87580092602725,8.816167017062682,-71.99535038732472,-9.87642889780983,0.27112001733036756,0.055309867231346954,1.0,0.0,0.06044189018084443,0.05139682529242819,33.350443523344595,-0.5802174143054657
test_003,test,test_recovery_confirmed,10250,10000,6.808581100765537,-0.13213131868414507,85.5249770660433,16.465343157078735,-78.71639596527777,-16.59747447576288,0.2386463285696892,0.0228361784706686,1.0,0.0,0.021852077983727354,0.01280701309531112,39.000273506787515,5.069612569137455
test_003,test,post_recovery,10300,10000,6.815319714428128,-0.12539270502155375,84.30448911901817,15.2448552100536,-77.48916940459004,-15.370247915075154,0.23272872861489688,0.016918578515876276,1.0,0.0,0.018769221234718185,0.00972415634630195,39.09412223573197,5.163461298081913
test_004,test,pre_collapse,12300,12300,7.335864316113437,0.0,84.01119594761994,0.0,-76.67533163150651,0.0,0.27793641337682223,0.0,1.0,0.0,0.005031466273986147,0.0,38.43183152810555,0.0
test_004,test,onset,12350,12300,0.627366904026391,-6.708497412087046,15.22863783777902,-68.78255810984092,-14.60127093375263,62.07406069775388,0.5331038247957526,0.25516741141893035,1.0,0.0,0.6507136573826063,0.6456821911086202,4.170737212762196,-34.26109431534335
test_004,test,test_trough,12350,12300,0.627366904026391,-6.708497412087046,15.22863783777902,-68.78255810984092,-14.60127093375263,62.07406069775388,0.5331038247957526,0.25516741141893035,1.0,0.0,0.6507136573826063,0.6456821911086202,4.170737212762196,-34.26109431534335
test_004,test,test_recovery_start,12550,12300,7.563153115985159,0.22728879987172235,84.63700125632752,0.6258053087075837,-77.07384814034236,-0.3985165088358542,0.147831946491702,-0.13010446688512023,1.0,0.0,0.019200536533811974,0.014169070259825826,39.32272216178672,0.8908906336811739
test_004,test,test_recovery_confirmed,12650,12300,7.6522035930194505,0.3163392769060138,79.81734012875805,-4.193855818861891,-72.1651365357386,4.510195095767912,0.1334358821262814,-0.14450053125054083,1.0,0.0,0.014238174368267043,0.009206708094280897,39.978491239609845,1.5466597115042973
test_004,test,post_recovery,12700,12300,7.624536347852938,0.28867203173950173,76.71974897855955,-7.291446969060388,-69.09521263070661,7.580119000799897,0.12704060352975804,-0.1508958098470642,1.0,0.0,0.012971363845369345,0.007939897571383199,39.847240467606,1.4154089395004519
test_005,test,pre_collapse,14200,14200,7.282459532293473,0.0,33.14886364129515,0.0,-25.866404109001678,0.0,0.05275891102281679,0.0,1.0,0.0,0.004999093083863179,0.0,37.054631690100145,0.0
test_005,test,onset,14250,14200,-0.010981218368610796,-7.293440750662083,7.5556271610323655,-25.593236480262785,-7.566608379400976,18.299795729600703,0.9907981969646161,0.9380392859417993,0.0,-1.0,0.9013131466038838,0.8963140535200207,1.3825241998208848,-35.67210749027926
test_005,test,test_trough,14250,14200,-0.010981218368610796,-7.293440750662083,7.5556271610323655,-25.593236480262785,-7.566608379400976,18.299795729600703,0.9907981969646161,0.9380392859417993,0.0,-1.0,0.9013131466038838,0.8963140535200207,1.3825241998208848,-35.67210749027926
test_005,test,test_recovery_start,14650,14200,7.956753107525614,0.6742935752321415,119.62435609073742,86.47549244944227,-111.66760298321181,-85.80119887421013,0.19452630743093802,0.14176739640812122,1.0,0.0,0.012445231055826587,0.0074461379719634084,50.41909440828472,13.364462718184576
test_005,test,test_recovery_confirmed,14750,14200,7.764927338940623,0.4824678066471506,109.44863762269175,76.2997739813966,-101.68371028375113,-75.81730617474945,0.19595740534653974,0.14319849432372295,1.0,0.0,0.010703391772444167,0.005704298688580988,48.06113077902803,11.006499088927889
test_005,test,post_recovery,14800,14200,7.67994101256059,0.3974814802671176,104.4936041104729,71.34474046917775,-96.81366309791231,-70.94725898891063,0.19679714189471248,0.14403823087189568,1.0,0.0,0.01008417147952291,0.005085078395659731,47.01220947464988,9.957577784549734
test_006,test,pre_collapse,15300,15300,7.503690332620934,0.0,75.4123453486294,0.0,-67.90865501600847,0.0,0.2102134782860102,0.0,1.0,0.0,0.006871819681450741,0.0,41.59633064758955,0.0
test_006,test,onset,15350,15300,0.09190939456732794,-7.411780938053607,19.64986435853671,-55.76248099009269,-19.557954963969383,48.35070005203909,0.8975096340283913,0.6872961557423811,1.0,0.0,0.858521987983383,0.8516501683019322,1.7699206212733398,-39.8264100263162
test_006,test,test_trough,15350,15300,0.09190939456732794,-7.411780938053607,19.64986435853671,-55.76248099009269,-19.557954963969383,48.35070005203909,0.8975096340283913,0.6872961557423811,1.0,0.0,0.858521987983383,0.8516501683019322,1.7699206212733398,-39.8264100263162
test_006,test,test_recovery_start,15650,15300,7.650912174675298,0.14722184205436406,103.2746547931489,27.862309444519497,-95.6237426184736,-27.715087602465132,0.20029652188459776,-0.009916956401412436,1.0,0.0,0.02112019996723443,0.01424838028578369,49.6473292007413,8.05099855315175
test_006,test,test_recovery_confirmed,15750,15300,7.7716085989602846,0.26791826633935045,98.39605443816419,22.983709089534784,-90.6244458392039,-22.715790823195434,0.20227039067669647,-0.007943087609313726,1.0,0.0,0.016590566658865092,0.009718746977414351,48.16518508249782,6.568854434908275
test_006,test,post_recovery,15800,15300,7.781339075552921,0.27764874293198716,95.88069078992967,20.468345441300272,-88.09935171437675,-20.190696698368285,0.20353746099225745,-0.006676017293752751,1.0,0.0,0.015413476023332397,0.008541656341881657,47.149961893285266,5.553631245695719
test_007,test,pre_collapse,17450,17450,7.5579642629202795,0.0,54.88204786366744,0.0,-47.32408360074716,0.0,0.18159746848991903,0.0,1.0,0.0,0.0038212035601427213,0.0,29.600511886244092,0.0
test_007,test,onset,17500,17450,0.08262767234900514,-7.475336590571274,6.285148439139409,-48.59689942452803,-6.202520766790403,41.12156283395676,0.6198166378373119,0.43821916934739286,1.0,0.0,0.8761865597609367,0.872365356200794,1.7098195048236644,-27.89069238142043
test_007,test,test_trough,17500,17450,0.08262767234900514,-7.475336590571274,6.285148439139409,-48.59689942452803,-6.202520766790403,41.12156283395676,0.6198166378373119,0.43821916934739286,1.0,0.0,0.8761865597609367,0.872365356200794,1.7098195048236644,-27.89069238142043
test_007,test,test_recovery_start,18150,17450,10.950155584220994,3.3921913213007144,84.18752817012815,29.30548030646071,-73.23737258590715,-25.913288985159994,0.22033922605909814,0.03874175756917911,1.0,0.0,0.013864691953126935,0.010043488392984214,45.271742480676174,15.671230594432082
test_007,test,test_recovery_confirmed,18250,17450,10.860599557731852,3.302635294811573,79.38952853373303,24.50748067006559,-68.52892897600117,-21.20484537525401,0.23051414725851804,0.04891667876859901,1.0,0.0,0.012752306996739494,0.008931103436596774,42.67460793230232,13.07409604605823
test_007,test,post_recovery,18300,17450,10.818899981424927,3.2609357185046477,79.48639910286221,24.60435123919477,-68.66749912143729,-21.34341552069013,0.23599740136685135,0.054399932876932316,1.0,0.0,0.01231442176438376,0.00849321820424104,41.517699843869835,11.917187957625742
test_008,test,pre_collapse,18300,18300,10.818899981424927,0.0,79.48639910286221,0.0,-68.66749912143729,0.0,0.23599740136685135,0.0,1.0,0.0,0.01231442176438376,0.0,41.517699843869835,0.0
test_008,test,onset,18350,18300,0.0646109207835095,-10.754289060641417,14.791541050626634,-64.69485805223557,-14.726930129843124,53.94056899159416,0.8712397358854639,0.6352423345186126,1.0,0.0,0.7798108390711171,0.7674964173067333,2.8113567863746276,-38.706343057495204
test_008,test,test_trough,18350,18300,0.0646109207835095,-10.754289060641417,14.791541050626634,-64.69485805223557,-14.726930129843124,53.94056899159416,0.8712397358854639,0.6352423345186126,1.0,0.0,0.7798108390711171,0.7674964173067333,2.8113567863746276,-38.706343057495204
test_008,test,test_recovery_start,21300,18300,10.15214469924669,-0.6667552821782365,86.74193159040655,7.255532487544343,-76.58978689115986,-7.922287769722573,0.33757603909782585,0.1015786377309745,1.0,0.0,0.012187160358135747,-0.0001272614062480127,43.5981096572893,2.0804098134194646
test_008,test,test_recovery_confirmed,21400,18300,10.100263725673614,-0.7186362557513135,85.00599951044205,5.519600407579844,-74.90573578476844,-6.238236663331151,0.3455261535262791,0.10952875215942773,1.0,0.0,0.010805284798123177,-0.0015091369662605832,42.76924081612126,1.2515409722514264
test_008,test,post_recovery,21450,18300,10.081766816049111,-0.7371331653758162,84.1788667986352,4.69246769577299,-74.09709998258609,-5.429600861148799,0.349538458068256,0.11354105670140466,1.0,0.0,0.010175899482985473,-0.002138522281398287,42.4327417251331,0.9150418812632637
test_009,test,pre_collapse,21850,21850,10.02464658784011,0.0,80.0771363825477,0.0,-70.0524897947076,0.0,0.37510365895066444,0.0,1.0,0.0,0.005982578781489257,0.0,40.9825815617338,0.0
test_009,test,onset,21900,21850,0.08588850174686335,-9.938758086093246,17.60386440095413,-62.47327198159358,-17.517975899207265,52.53451389550033,0.523242375720136,0.14813871676947155,1.0,0.0,0.8024574134138986,0.7964748346324094,2.4475665395064192,-38.535015022227384
test_009,test,test_trough,23950,21850,0.08876297638587927,-9.93588361145423,29.74952318698858,-50.327613195559124,-29.6607602106027,40.391729584104894,0.7507065371236528,0.3756028781729883,1.0,0.0,0.649130720766416,0.6431481419849268,4.362772300555841,-36.61980926117796
test_009,test,test_recovery_start,27050,21850,11.917843450881904,1.8931968630417941,83.56787752805684,3.4907411455091335,-71.65003407717494,-1.5975442824673394,0.4830150276674957,0.10791136871683127,1.0,0.0,0.015286599315981227,0.009304020534491971,33.962069730653106,-7.020511831080697
test_009,test,test_recovery_confirmed,27150,21850,11.836870388097672,1.8122238002575628,83.22373526043796,3.1465988778902556,-71.38686487234028,-1.3343750776326857,0.48249439891858525,0.10739073996792081,1.0,0.0,0.014335468544430118,0.008352889762940862,33.47603727456731,-7.506544287166491
test_009,test,post_recovery,27200,21850,11.804621889664737,1.7799753018246278,82.83361479589487,2.7564784133471676,-71.02899290623014,-0.9765031115225469,0.48210903890754564,0.1070053799568812,1.0,0.0,0.013915722546597568,0.00793314376510831,33.24943309492428,-7.733148466809524
test_010,test,pre_collapse,27250,27250,11.895877068918736,0.0,81.95029770613598,0.0,-70.05442063721725,0.0,0.4841433974536605,0.0,1.0,0.0,0.018737498740643326,0.0,33.10378617410522,0.0
test_010,test,onset,27300,27250,0.2825407104356654,-11.613336358483071,9.369891373848628,-72.58040633228735,-9.087350663412963,60.967069973804286,0.7348854062369021,0.25074200878324165,1.0,0.0,0.8261460784817432,0.8074085797410998,2.7656676994519978,-30.338118474653218
test_010,test,test_trough,31400,27250,0.005567863049853294,-11.890309205868883,3.91286598052681,-78.03743172560917,-3.9072981174769565,66.1471225197403,0.9460204728557208,0.4618770754020603,1.0,0.0,0.9815527493067252,0.9628152505660819,0.44510733448023415,-32.65867883962498
test_010,test,terminal_unrecovered,50000,27250,1.9648999690452058,-9.93097709987353,122.77970204861926,40.82940434248327,-120.81480207957405,-50.7603814423568,0.7195568238512692,0.2354134263976087,1.0,0.0,0.15309381059429167,0.13435631185364835,64.24703654535448,31.14325037124926
train_001,train,pre_collapse,1350,1350,9.655924590497907,0.0,108.02697940432316,0.0,-98.37105481382525,0.0,0.9907023619668307,0.0,1.0,0.0,0.09276809191839183,0.0,13.849853457267358,0.0
train_001,train,onset,1400,1350,0.003447545262643346,-9.652477045235264,4.963397056085164,-103.06358234823799,-4.95994951082252,93.41110530300273,0.9999986117243911,0.009296249757560382,1.0,0.0,0.9624468258156919,0.8696787338973,0.6011822766716868,-13.248671180595672
train_001,train,train_trough,1400,1350,0.003447545262643346,-9.652477045235264,4.963397056085164,-103.06358234823799,-4.95994951082252,93.41110530300273,0.9999986117243911,0.009296249757560382,1.0,0.0,0.9624468258156919,0.8696787338973,0.6011822766716868,-13.248671180595672
train_001,train,train_recovery_start,1600,1350,3.2559876907903904,-6.399936899707517,61.31063442049238,-46.71634498383078,-58.054646729701986,40.31640808412327,0.9933530427541667,0.0026506807873359906,1.0,0.0,0.2561609676737356,0.16339287575534375,5.698712881677912,-8.151140575589446
train_001,train,train_recovery_confirmed,1700,1350,4.367237247097855,-5.288687343400052,73.55800502405731,-34.46897438026585,-69.19076777695945,29.180287036865806,0.992037434088935,0.0013350721221042638,1.0,0.0,0.1773948960584425,0.08462680414005067,7.061689916013542,-6.788163541253816
train_001,train,post_recovery,1750,1350,4.526322554407142,-5.129602036090765,74.44915592198,-33.57782348234316,-69.92283336757285,28.448221446252404,0.9917501471294701,0.0010477851626393697,1.0,0.0,0.17146620317417538,0.07869811125578355,7.216393303217396,-6.633460154049962
train_015,train,pre_collapse,25200,25200,12.496655511405052,0.0,93.71050758323064,0.0,-81.21385207182558,0.0,0.4866475126112529,0.0,1.0,0.0,0.02571123506907029,0.0,47.90559478107395,0.0
train_015,train,onset,25250,25200,0.07621105699838049,-12.420444454406672,11.55570621998324,-82.1548013632474,-11.47949516298486,69.73435690884072,0.534602110460286,0.047954597849033165,1.0,0.0,0.7552719001762582,0.729560665107188,2.8984963115762548,-45.0070984694977
train_015,train,train_trough,25250,25200,0.07621105699838049,-12.420444454406672,11.55570621998324,-82.1548013632474,-11.47949516298486,69.73435690884072,0.534602110460286,0.047954597849033165,1.0,0.0,0.7552719001762582,0.729560665107188,2.8984963115762548,-45.0070984694977
train_015,train,train_recovery_start,25550,25200,9.812926834245872,-2.6837286771591806,83.51145143953113,-10.199056143699508,-73.69852460528526,7.515327466540327,0.35454486573911276,-0.13210264687214013,1.0,0.0,0.07072145523547638,0.04501022016640609,39.649607012031794,-8.255987769042157
train_015,train,train_recovery_confirmed,25650,25200,11.206559748334882,-1.2900957630701697,91.27568699844407,-2.4348205847865643,-80.06912725010919,1.1447248217163946,0.3789622858493341,-0.10768522676191877,1.0,0.0,0.04645893050608773,0.02074769543701744,42.783521922780366,-5.122072858293585
train_015,train,post_recovery,25700,25200,11.56434611150874,-0.9323093998963117,92.48221523801787,-1.2282923452127648,-80.91786912650913,0.2959829453164531,0.3883569444576357,-0.0982905681536172,1.0,0.0,0.04124514940109666,0.015533914332026368,43.208940847662625,-4.696653933411326
train_024,train,pre_collapse,48950,48950,2.2138994930274265,0.0,166.203143316457,0.0,-163.98924382342955,0.0,0.7136822848070968,0.0,1.0,0.0,0.12810087713602636,0.0,87.47339587726955,0.0
train_024,train,onset,49000,48950,0.9738600529498314,-1.2400394400775951,104.04469005675637,-62.15845325970062,-103.07083000380653,60.91841381962301,0.7005133245567977,-0.013168960250299122,1.0,0.0,0.21826892167453485,0.09016804453850849,56.064641120016944,-31.40875475725261
train_024,train,train_trough,49200,48950,0.7268361004344825,-1.487063392592944,165.80168458674007,-0.4014587297169214,-165.0748484863056,-1.085604662876051,0.7199670521877456,0.006284767380648759,1.0,0.0,0.13137350158777514,0.003272624451748779,87.81844608854017,0.3450502112706175
train_024,train,train_recovery_start,49250,48950,2.1317303558505216,-0.08216913717690488,140.97479169457938,-25.228351621877607,-138.84306133872886,25.146182484700688,0.7134788222511959,-0.0002034625559009795,1.0,0.0,0.1454295512431877,0.01732867410716135,76.40149208531983,-11.071903791949723
train_024,train,train_recovery_confirmed,49350,48950,2.009290420916585,-0.20460907211084134,139.24289632558452,-26.960246990872463,-137.23360590466794,26.755637918761607,0.7180729375792533,0.004390652772156445,1.0,0.0,0.14564882876686824,0.017547951630841885,74.44755082958179,-13.025845047687767
train_024,train,post_recovery,49400,48950,2.4073686258156215,0.193469132788195,154.45601422726025,-11.747129089196733,-152.04864560144463,11.940598221984914,0.7231830129683526,0.0095007281612558,1.0,0.0,0.12301509359617478,-0.005085783539851577,82.06542821884607,-5.4079676584234875
train_026,train,pre_collapse,49900,49900,2.510345710756809,0.0,152.74044121588685,0.0,-150.23009550513004,0.0,0.7346822244013835,0.0,1.0,0.0,0.1156101695737372,0.0,78.99400516010242,0.0
train_026,train,onset,49950,49900,1.499136411569765,-1.011209299187044,116.81369773462814,-35.92674348125871,-115.31456132305837,34.91553418207167,0.7210390914902671,-0.013643132911116407,1.0,0.0,0.17833933554780043,0.06272916597406324,59.05151924584613,-19.942485914256288
train_026,train,train_trough,49950,49900,1.499136411569765,-1.011209299187044,116.81369773462814,-35.92674348125871,-115.31456132305837,34.91553418207167,0.7210390914902671,-0.013643132911116407,1.0,0.0,0.17833933554780043,0.06272916597406324,59.05151924584613,-19.942485914256288
train_026,train,terminal_unrecovered,50000,49900,1.9648999690452058,-0.5454457417116032,122.77970204861926,-29.96073916726759,-120.81480207957405,29.415293425555987,0.7195568238512692,-0.015125400550114354,1.0,0.0,0.15309381059429167,0.03748364102055447,64.24703654535448,-14.746968614747942
