step,train_margin_mean,train_margin_min,train_margin_q01,train_margin_q05,train_margin_q25,train_margin_median,train_margin_q75,train_margin_q95,train_margin_q99,test_margin_mean,test_margin_min,test_margin_q01,test_margin_q05,test_margin_q25,test_margin_median,test_margin_q75,test_margin_q95,test_margin_q99
4300,5.0792741671604515,2.9539432525634766,3.4446584129333497,3.884278106689453,4.511077880859375,4.982464790344238,5.554030418395996,6.5318664550781245,7.547625083923342,-15.772502944395976,-78.01263427734375,-52.52446670532227,-36.36454772949219,-20.431623458862305,-13.722468852996826,-8.627154350280762,-2.9981157779693604,0.16764755249023905
4350,5.153835928569979,3.1007652282714844,3.5335790061950685,3.9822779655456544,4.589638710021973,5.063472747802734,5.624701499938965,6.579633712768554,7.513594589233399,-15.557724786446611,-76.13739776611328,-51.65076560974121,-35.52985095977783,-20.10056209564209,-13.569610118865967,-8.505418062210083,-2.8659658432006836,0.27306928634643995
4400,5.225044730366654,3.1492347717285156,3.624663963317871,4.069560146331787,4.665180683135986,5.139487266540527,5.684928894042969,6.645439720153807,7.497800788879396,-15.335582098258204,-74.35507202148438,-50.85852890014648,-35.074177742004395,-19.801793098449707,-13.382583618164062,-8.380121231079102,-2.7910497188568115,0.34881095886231045
4450,5.295217521894558,3.2207775115966797,3.7146084022521975,4.142282009124756,4.750980377197266,5.214460372924805,5.754631042480469,6.690424346923828,7.544174900054937,-15.116504452011494,-72.38102722167969,-49.80705528259277,-34.26904582977295,-19.496907711029053,-13.194536209106445,-8.277473449707031,-2.6986165046691895,0.3927546501159669
4500,5.363327224553027,3.2527151107788086,3.793695774078369,4.2086536407470705,4.816136837005615,5.287568092346191,5.826598167419434,6.7403764724731445,7.662348632812503,-14.921927774835046,-70.48519897460938,-49.544769287109375,-33.8938570022583,-19.30889320373535,-13.043001651763916,-8.158687591552734,-2.6430485248565674,0.54003772735597
4550,5.432872215674464,3.2559852600097656,3.868729553222656,4.281177139282226,4.885036468505859,5.350645065307617,5.898407936096191,6.806546831130981,7.718984298706054,-14.745113934982427,-68.33357238769531,-48.742744827270506,-33.19835567474365,-19.194770336151123,-12.839548110961914,-8.058771848678589,-2.5623228549957275,0.5247743129730258
4600,5.502169580304999,3.262798309326172,3.9457624435424803,4.350947093963623,4.948037147521973,5.4217634201049805,5.966803550720215,6.876784133911132,7.720954856872563,-14.566753641747432,-66.38307189941406,-47.84518527984619,-32.98238182067871,-19.003812789916992,-12.69905710220337,-7.957756042480469,-2.5534186363220215,0.5869864463806228
4650,5.57207579122336,3.2871408462524414,4.009645805358887,4.426382255554199,5.021740913391113,5.495189666748047,6.031172752380371,6.9682496070861815,7.8075124168396,-14.401389198230591,-64.44801330566406,-47.39939517974854,-32.578293800354004,-18.89871835708618,-12.634912490844727,-7.876149535179138,-2.4756765365600586,0.6808917045593349
4700,5.643096156301506,3.3355302810668945,4.064163665771484,4.478469753265381,5.080610752105713,5.580650329589844,6.101942539215088,7.0699380874633775,7.889124393463135,-14.25797408622839,-62.73342514038086,-47.138427352905275,-32.33539581298828,-18.709426879882812,-12.541362285614014,-7.802605867385864,-2.3256454467773438,0.8119466304779089
4750,5.712028109707352,3.393583297729492,4.123880786895752,4.553657817840576,5.139522075653076,5.641885757446289,6.180414199829102,7.118174362182616,7.865558433532716,-14.104295707872224,-61.410438537597656,-46.42984313964844,-32.20371437072754,-18.580247402191162,-12.38588571548462,-7.685068130493164,-2.2198081016540527,0.9051106452942039
4800,5.784516517006587,3.46627140045166,4.19541181564331,4.6147383689880375,5.209179639816284,5.712665557861328,6.269255638122559,7.210431671142578,7.927629413604737,-13.98949674723041,-60.977378845214844,-45.769956779479976,-32.1218957901001,-18.506598949432373,-12.285011768341064,-7.612268686294556,-2.1477763652801514,1.2613862991333025
4850,5.857483278396692,3.536313056945801,4.267156391143799,4.676611709594726,5.281776428222656,5.795782089233398,6.345771789550781,7.253605079650878,8.033226280212405,-13.865490773532393,-60.115352630615234,-44.7538480758667,-31.78711175918579,-18.323133945465088,-12.209775447845459,-7.485018730163574,-2.087858200073242,1.408265495300302
4900,5.933970759277992,3.6179418563842773,4.356045932769775,4.736393737792969,5.354503154754639,5.8699188232421875,6.413661956787109,7.342646312713619,8.19288986206055,-13.759067344868221,-59.52461242675781,-44.60157222747803,-31.446223735809326,-18.269335746765137,-12.116950511932373,-7.41797399520874,-2.0472166538238525,1.4859528541564968
4950,6.012316465948035,3.694085121154785,4.415682716369629,4.820652866363526,5.454456329345703,5.94542121887207,6.496058940887451,7.400749015808105,8.307489376068116,-13.677827281686714,-58.67890167236328,-44.12376174926758,-31.20744276046753,-18.227156162261963,-11.9382004737854,-7.314033031463623,-1.9596903324127197,1.5837713241577167
5000,6.092127516901369,3.7567968368530273,4.475947856903076,4.878391075134277,5.519259452819824,6.016018867492676,6.592323303222656,7.484752368927,8.431877479553224,-13.605991798725865,-59.197086334228516,-43.48068809509277,-31.044212341308594,-18.110133171081543,-11.907799243927002,-7.260555982589722,-1.895615816116333,1.6828750133514423
5050,6.171936993519106,3.942715644836426,4.55954875946045,4.962502956390381,5.604598045349121,6.095677375793457,6.673983573913574,7.570976448059079,8.537602577209473,-13.52107491199319,-59.592628479003906,-42.90750007629394,-30.95944309234619,-18.0658860206604,-11.794615268707275,-7.17260479927063,-1.8271725177764893,1.9908715724945079
5100,6.2536887595414665,4.044095993041992,4.627193870544434,5.04792594909668,5.686587333679199,6.186973571777344,6.744090557098389,7.67785301208496,8.651383895874023,-13.46469096849457,-59.69151306152344,-42.91407356262207,-30.762235164642334,-18.00632095336914,-11.727653980255127,-7.125935316085815,-1.8110935688018799,2.0176054477691734
5150,6.3325689036004125,4.152170181274414,4.683453598022461,5.107117938995361,5.762770652770996,6.264177322387695,6.839334487915039,7.7555417060852045,8.660896282196049,-13.41499975738566,-59.90940856933594,-42.86245403289795,-30.61262798309326,-17.965099811553955,-11.722029685974121,-7.080197811126709,-1.703658103942871,2.0359387397766118
5200,6.419787721560414,4.211088180541992,4.78639627456665,5.1925149917602536,5.851365566253662,6.364036560058594,6.933230876922607,7.881632804870605,8.657768650054933,-13.390883188487535,-59.991783142089844,-42.48665542602539,-30.53046417236328,-18.02337408065796,-11.746910095214844,-7.006346940994263,-1.5502772331237793,2.0323747634887717
5250,6.502675790023905,4.263309478759766,4.843981170654297,5.2650810241699215,5.924407958984375,6.440578460693359,7.002523899078369,7.9406354904174785,8.818882904052737,-13.360539999068987,-59.96918487548828,-42.14614696502686,-30.516791343688965,-18.001018524169922,-11.801973342895508,-6.961432456970215,-1.4290587902069092,2.1452872276306154
5300,6.584868863957567,4.29926872253418,4.925713481903077,5.32988805770874,6.005720138549805,6.525717735290527,7.0959014892578125,8.018039321899414,8.824900283813477,-13.316381723290423,-59.77604675292969,-41.87944984436035,-30.403637409210205,-17.94305992126465,-11.794034957885742,-6.883921384811401,-1.2632064819335938,2.0971133708953875
5350,6.676058253866859,4.356603622436523,5.006150379180908,5.408334541320801,6.098540306091309,6.622230529785156,7.196894645690918,8.1255220413208,8.833472137451173,-13.304183962747977,-59.63343811035156,-42.11236019134521,-30.555683612823486,-18.056476593017578,-11.790444374084473,-6.874854564666748,-1.1136951446533203,2.2854209899902456
5400,6.761755451255107,4.416766166687012,5.055916481018066,5.491420745849609,6.173745155334473,6.7215166091918945,7.274768352508545,8.199620246887205,8.921567096710206,-13.30590936033767,-60.22966384887695,-41.72954902648926,-30.76926898956299,-18.107892513275146,-11.784234523773193,-6.8671629428863525,-1.1161296367645264,2.3489850997924804
5450,6.839705757533429,4.570539474487305,5.14713752746582,5.568554306030274,6.25917911529541,6.798543930053711,7.354865074157715,8.286104011535643,9.024070205688478,-13.317169578118481,-61.47062301635742,-42.087632179260254,-31.034250259399414,-18.22747564315796,-11.795167922973633,-6.8524792194366455,-0.9197168350219727,2.4153223037719758
5500,6.9319996212886545,4.58378791809082,5.2256683731079105,5.670458602905273,6.3635125160217285,6.89021110534668,7.43265438079834,8.356981754302979,9.077883262634282,-13.284651396167307,-62.6757698059082,-42.05854377746582,-30.853163242340088,-18.22601890563965,-11.775946140289307,-6.782403588294983,-0.9399371147155762,2.4858753204345705
5550,7.007271475846419,4.524641036987305,5.292672729492187,5.764567565917969,6.433916091918945,6.966124534606934,7.51296329498291,8.422426986694335,9.176382980346684,-13.271450014051883,-64.03919982910156,-42.3037073135376,-30.794957160949707,-18.19930601119995,-11.732647895812988,-6.783365964889526,-0.9380173683166504,2.6283414840698325
5600,7.106014100028389,4.709245681762695,5.406138381958008,5.856113624572754,6.530160903930664,7.053361892700195,7.614743232727051,8.530897998809815,9.357823448181154,-13.333477803759655,-65.67981719970703,-42.76427593231201,-31.122565269470215,-18.295209884643555,-11.834571838378906,-6.753783941268921,-0.9754185676574707,2.6021135330200247
5650,7.198788374369365,4.742805480957031,5.504804306030273,5.951036357879639,6.634021282196045,7.154338836669922,7.705935478210449,8.590378761291504,9.285182113647462,-13.280290681505896,-66.25408172607422,-42.590555381774905,-31.073230743408203,-18.301998615264893,-11.830678939819336,-6.7251927852630615,-0.8546409606933594,2.657016658782969
5700,7.272488871185886,4.881326675415039,5.580806503295898,6.068570613861084,6.723354816436768,7.229448318481445,7.762179374694824,8.624823665618896,9.4067395401001,-13.259017905528522,-66.92842864990234,-42.36030216217041,-31.230968952178955,-18.313881397247314,-11.84996223449707,-6.711717128753662,-0.6972329616546631,2.920194435119631
5750,7.3588301610224365,5.10666561126709,5.6934945678710935,6.162617206573486,6.822231292724609,7.303863525390625,7.8320112228393555,8.715595531463622,9.501979331970219,-13.241609360071264,-67.36636352539062,-42.30181446075439,-31.473740100860596,-18.346550941467285,-11.76682186126709,-6.641838788986206,-0.6050601005554199,3.0548799514770524
5800,7.453515824883851,5.067869186401367,5.771937599182129,6.257761669158936,6.919275283813477,7.410184860229492,7.9392619132995605,8.737451171874998,9.488545513153078,-13.229124968076402,-67.3243179321289,-42.45094871520996,-31.547786235809326,-18.467720985412598,-11.802360534667969,-6.5766918659210205,-0.5049500465393066,3.1108434200286963
5850,-0.6357762326102544,-2.1758506298065186,-1.5429619479179382,-1.2087647557258605,-0.8360573351383209,-0.6238057613372803,-0.4172227084636688,-0.0964241445064547,0.08156049013137866,-0.7555352192566068,-2.485138416290283,-1.7268828928470612,-1.351037085056305,-0.9646444171667099,-0.7386801540851593,-0.5198929458856583,-0.22518523782491684,-0.03380273580551127
5900,-0.8353209533916012,-3.916679859161377,-2.3172344636917113,-1.7377501726150513,-1.1420931816101074,-0.7895033359527588,-0.48192065954208374,-0.04520426988601739,0.2549498176574708,-1.170677100275579,-4.576566219329834,-2.8630162954330443,-2.2727935314178467,-1.5229321718215942,-1.1096465587615967,-0.7532639056444168,-0.3066108897328377,-0.024095554649829848
5950,-1.1525591589369863,-11.04578971862793,-5.36259859085083,-3.559158873558044,-1.887717366218567,-0.998812198638916,-0.2670632004737854,0.731184196472167,1.5239368343353283,-2.502686370297438,-15.00541877746582,-8.621895027160644,-5.953049302101135,-3.401306986808777,-2.191272497177124,-1.2292877733707428,-0.2060442566871643,0.40295891761779956
6000,0.5058729729055566,-6.3434271812438965,-3.28980224609375,-1.8844634056091307,-0.39847278594970703,0.5717391967773438,1.42629075050354,2.7815555572509765,3.8281341171264653,-1.287359934346371,-21.53676986694336,-6.601817464828491,-4.516994476318359,-2.303262948989868,-1.1191120147705078,-0.0336909294128418,1.3442096710205078,2.3601610660553023
6050,2.8189937927100113,-1.0581073760986328,0.6382876968383789,1.2497272491455078,2.1412105560302734,2.7710342407226562,3.431600570678711,4.540682220458984,5.4740725326538096,0.7196218939567347,-9.652946472167969,-3.8339849948883056,-2.2912683486938477,-0.2822451591491699,0.8815336227416992,1.8463935852050781,3.181152820587158,4.18310251235962
6100,4.1560790411436965,1.3747749328613281,2.346075210571289,2.8337471008300783,3.5311717987060547,4.0683135986328125,4.681469917297363,5.769504928588867,6.799246139526368,1.630336600501952,-9.785005569458008,-3.8457138061523435,-1.8420658111572266,0.5031919479370117,1.8674850463867188,2.967310905456543,4.36793327331543,5.318810176849365
6150,4.753382804195455,2.4251022338867188,3.066983871459961,3.522896957397461,4.161455154418945,4.66973876953125,5.257228851318359,6.2267421722412095,7.311211166381838,2.0949256976698885,-8.125656127929688,-3.7207386016845705,-1.5824766159057617,0.9657669067382812,2.3456668853759766,3.4751501083374023,4.924333572387695,5.901449203491211
6200,5.114237705000594,2.8445816040039062,3.511393051147461,3.9260955810546876,4.542911529541016,5.021720886230469,5.580162048339844,6.532539749145507,7.4283784484863284,2.413796627221697,-7.980079650878906,-3.4597093582153318,-1.2786312103271484,1.292372703552246,2.6434993743896484,3.829122543334961,5.245322227478027,6.119431877136235
6250,5.363292722476469,3.1506309509277344,3.8413697052001954,4.229165267944336,4.818342208862305,5.287109375,5.830381393432617,6.74151611328125,7.511474609375002,2.661819279637271,-8.01413345336914,-3.2472558975219727,-1.063568115234375,1.5590763092041016,2.915445327758789,4.082365036010742,5.48828125,6.396698188781743
6300,5.549227886620653,3.3259506225585938,4.08671127319336,4.460221862792968,5.030427932739258,5.481925964355469,5.997735977172852,6.880104446411132,7.61681549072266,2.8740346136981616,-8.025161743164062,-3.0089685440063474,-0.8620815277099609,1.7532463073730469,3.1489028930664062,4.2804365158081055,5.693406105041504,6.602808952331543
6350,5.701747642373139,3.478099822998047,4.293797073364257,4.625816726684571,5.19828987121582,5.629512786865234,6.138797760009766,6.997097778320312,7.678647041320801,3.061842421120547,-7.668842315673828,-2.858235168457031,-0.6447153091430664,1.965113639831543,3.3191299438476562,4.438747406005859,5.8193359375,6.668385314941406
6400,5.830709538496525,3.6455230712890625,4.459283828735352,4.770565032958984,5.335895538330078,5.7831878662109375,6.260263442993164,7.08927421569824,7.7859659576416025,3.2389075187685807,-7.082817077636719,-2.7390365600585938,-0.41257572174072266,2.17128849029541,3.4862442016601562,4.6340227127075195,5.950580596923828,6.72721920013428
6450,5.945542228814296,3.7898902893066406,4.603577499389648,4.914028167724609,5.458499908447266,5.894844055175781,6.361845016479492,7.147926712036132,7.80423080444336,3.406299458300016,-7.090122222900391,-2.6343320846557616,-0.1926259994506836,2.3675222396850586,3.645477294921875,4.770081520080566,6.100064277648926,6.804522895812989
6500,6.049027660632431,3.962249755859375,4.701816177368164,5.04149055480957,5.580013275146484,6.007194519042969,6.454257965087891,7.228380584716794,7.87469306945801,3.5658130503866294,-6.887752532958984,-2.292134094238281,0.049523353576660156,2.551443099975586,3.8343639373779297,4.894327163696289,6.205802917480469,6.916280746459962
6550,6.136941801320039,4.185588836669922,4.788235015869141,5.143104934692383,5.684734344482422,6.101722717285156,6.543073654174805,7.296287536621091,7.867564392089844,3.715968887053438,-6.571811676025391,-1.8760879516601563,0.23762798309326172,2.7243118286132812,3.974241256713867,5.0103302001953125,6.2865190505981445,6.95617446899414
6600,6.2098862295482755,4.208980560302734,4.885337677001953,5.231685638427734,5.773441314697266,6.177646636962891,6.608495712280273,7.311174011230468,7.864036102294922,3.850068593337694,-6.702629089355469,-1.6005538940429687,0.43810176849365234,2.874652862548828,4.116359710693359,5.125155448913574,6.357390403747559,6.994676589965821
6650,6.274381996436604,4.387477874755859,4.978105239868164,5.312594604492188,5.847667694091797,6.241901397705078,6.6614532470703125,7.3267662048339846,7.884989013671875,3.975039646974321,-5.928424835205078,-1.3538345336914062,0.6197919845581055,3.0206689834594727,4.228584289550781,5.216882705688477,6.377127647399902,7.022096633911135
6700,6.333114032000263,4.547191619873047,5.075730819702148,5.401988983154297,5.918397903442383,6.307559967041016,6.708883285522461,7.346014785766601,7.861551589965822,4.092508638323177,-5.585308074951172,-1.112043571472168,0.8621311187744141,3.1463775634765625,4.344514846801758,5.302825927734375,6.415449142456055,7.038235855102542
6750,6.39300669757033,4.729198455810547,5.171183166503906,5.500308990478516,5.990957260131836,6.370994567871094,6.764589309692383,7.362207412719727,7.830738677978518,4.210910327545177,-5.242305755615234,-0.8740953445434569,1.0593338012695312,3.283468246459961,4.457668304443359,5.397394180297852,6.466683387756348,7.050933074951175
6800,6.451170505439541,4.790920257568359,5.248281326293945,5.56375732421875,6.05622673034668,6.436771392822266,6.819135665893555,7.3924716949462885,7.826440887451172,4.321075091833262,-4.827098846435547,-0.6854093551635742,1.2432308197021484,3.4223251342773438,4.557744979858398,5.481508255004883,6.529973983764648,7.103948593139649
6850,6.508871265525929,4.8975677490234375,5.349857559204102,5.635151672363281,6.126564025878906,6.494773864746094,6.863222122192383,7.422433090209961,7.820369644165039,4.427581459421069,-4.408046722412109,-0.4473325729370117,1.4396114349365234,3.5474700927734375,4.65379524230957,5.556838035583496,6.596296310424805,7.13443431854248
6900,6.563509793855584,4.9319610595703125,5.417425537109375,5.709724044799804,6.193180084228516,6.5525970458984375,6.9083099365234375,7.458966827392577,7.860407409667969,4.526914909043888,-4.137245178222656,-0.2607141494750976,1.6195478439331055,3.6620712280273438,4.746585845947266,5.638762474060059,6.621216773986816,7.1569303512573255
6950,6.6171431763198125,5.0238494873046875,5.507110443115234,5.789128875732422,6.258869171142578,6.6083221435546875,6.953193664550781,7.4757335662841795,7.856095504760742,4.620465858667572,-3.8489151000976562,-0.13478126525878895,1.7754974365234375,3.7946081161499023,4.843347549438477,5.707395553588867,6.670689582824707,7.178881645202638
7000,6.671221102294597,5.032985687255859,5.582190017700196,5.8593193054199215,6.327096939086914,6.661685943603516,6.997566223144531,7.511550903320312,7.909521026611328,4.710890987178682,-3.586780548095703,0.1006166458129884,1.9110965728759766,3.906540870666504,4.933290481567383,5.771740913391113,6.728850364685059,7.214400672912599
7050,6.725566353089563,5.050559997558594,5.649109115600586,5.942123794555664,6.398283004760742,6.718025207519531,7.037555694580078,7.5325988769531245,7.926236724853516,4.798066094290733,-3.378032684326172,0.16148033142089846,2.0284881591796875,4.004905700683594,5.02018928527832,5.839144706726074,6.777987480163574,7.245748710632325
7100,6.778242463480117,5.108440399169922,5.735125808715821,5.9980415344238285,6.45991325378418,6.776004791259766,7.081487655639648,7.5669208526611325,7.9471275329589846,4.879257637264455,-3.1795730590820312,0.2679101943969727,2.151270866394043,4.097434997558594,5.111053466796875,5.910188674926758,6.829135894775391,7.281279182434083
7150,6.831617289960558,5.179027557373047,5.785919036865234,6.068538665771484,6.51170539855957,6.824275970458984,7.140203475952148,7.604463195800781,7.974703674316407,4.955679209402087,-3.0695877075195312,0.35926532745361334,2.273273468017578,4.189236640930176,5.19810676574707,5.963004112243652,6.871270179748535,7.333613014221192
7200,6.88150199993538,5.28240966796875,5.848017654418945,6.109794616699219,6.569440841674805,6.8772125244140625,7.184720993041992,7.650743103027343,8.005969848632812,5.0265678050371925,-2.924407958984375,0.499642562866211,2.398038864135742,4.264307022094727,5.258302688598633,6.023533821105957,6.918388366699219,7.365246391296387
7250,6.909520867211116,5.324623107910156,5.837091979980468,6.133931732177734,6.583925247192383,6.906963348388672,7.222816467285156,7.678550720214844,8.056604232788086,5.087294676183092,-2.741291046142578,0.6163175582885743,2.4764585494995117,4.315040588378906,5.310792922973633,6.066155433654785,6.967266082763672,7.41204891204834
7300,6.993019376699512,5.466754913330078,5.993897781372071,6.247180557250976,6.690668106079102,6.986980438232422,7.281747817993164,7.745813369750977,8.082644119262696,5.164822605793838,-2.591266632080078,0.7027202606201173,2.57735538482666,4.425546646118164,5.392814636230469,6.147021293640137,7.017368316650391,7.529996681213379
7350,-1.129393915538613,-7.55165958404541,-3.4341812801361082,-2.4265198469161984,-1.4998952150344849,-1.0373631715774536,-0.6490724682807922,-0.17086902856826902,0.1841087412834173,-1.2174321967914432,-7.185844421386719,-3.65508496761322,-2.5674835443496704,-1.5781890749931335,-1.1151717901229858,-0.731152206659317,-0.235704243183136,0.07998491525650075
7400,-0.6364322264334511,-8.593985557556152,-3.7120571327209473,-2.322930097579956,-1.1010518074035645,-0.5073308944702148,-0.007968902587890625,0.6311044216156003,1.135569338798523,-1.0370219275328947,-15.596789360046387,-5.076935887336731,-3.0841695070266724,-1.5660915970802307,-0.8267562389373779,-0.2609584927558899,0.39113402366638184,0.8899188518524174
7450,2.3157157745888473,-2.570554733276367,-0.6253689575195314,0.2865901947021485,1.4892463684082031,2.3125572204589844,3.1151113510131836,4.363952255249023,5.272254943847657,1.4739846112328643,-7.724653244018555,-3.207335376739502,-1.4161725044250488,0.49481964111328125,1.6032476425170898,2.5862908363342285,3.9752864837646484,5.041613483428956
7500,5.201373241950691,2.352001190185547,3.160257797241211,3.6840206146240235,4.480104446411133,5.131614685058594,5.828672409057617,6.950399398803707,7.929985198974612,4.055951249206737,-5.812904357910156,-1.237677764892578,0.8847589492797852,3.0658721923828125,4.258222579956055,5.253377914428711,6.617232322692871,7.6819175720214865
7550,5.688627669318952,2.9785003662109375,3.8094512176513673,4.2940216064453125,5.031826019287109,5.620708465576172,6.249853134155273,7.27233848571777,8.226788864135742,4.511664885812476,-4.676605224609375,-0.8433752059936523,1.3127546310424805,3.5491409301757812,4.7178955078125,5.690454483032227,6.9545440673828125,7.964202880859375
7600,5.898226308911334,3.388652801513672,4.167029571533203,4.576985931396484,5.287267684936523,5.8292694091796875,6.440044403076172,7.430443572998047,8.208028869628906,4.734611158543261,-4.156486511230469,-0.5352333068847656,1.6239547729492188,3.796112060546875,4.945575714111328,5.879010200500488,7.06610107421875,8.043763542175293
7650,6.0266563228999495,3.7163925170898438,4.366567840576172,4.76148681640625,5.4482879638671875,5.965579986572266,6.540306091308594,7.455132293701172,8.207099761962892,4.8891952026832035,-3.5524978637695312,-0.10798397064208981,1.8698177337646484,4.006957054138184,5.099174499511719,5.980348587036133,7.141876220703125,8.040427780151374
7700,6.109798396929381,3.9902305603027344,4.508934707641601,4.904581451416016,5.5657501220703125,6.05340576171875,6.604862213134766,7.491297912597653,8.219165115356446,5.002716787394335,-2.810821533203125,0.3275144577026367,2.1030101776123047,4.169364929199219,5.214427947998047,6.072081565856934,7.139471054077148,7.967741775512696
7750,6.164964624709535,4.176239013671875,4.636322021484375,5.008269500732422,5.632408142089844,6.119426727294922,6.647958755493164,7.463205718994141,8.104764862060549,5.090780720996214,-2.766010284423828,0.6411762237548828,2.2956953048706055,4.295355796813965,5.29443359375,6.110957145690918,7.131219863891602,7.873325157165528
7800,6.208442638315104,4.249279022216797,4.741058502197266,5.088844299316406,5.7057647705078125,6.172847747802734,6.664400100708008,7.461535644531249,8.079309463500977,5.164763132055474,-2.684650421142578,0.956207275390625,2.473703384399414,4.398768424987793,5.371368408203125,6.155205726623535,7.115060806274414,7.808871650695801
7850,6.243134349830094,4.308551788330078,4.816719589233398,5.165054702758789,5.756914138793945,6.214908599853516,6.693767547607422,7.439533233642576,8.015980758666995,5.2302783975523495,-2.177154541015625,1.1674627304077148,2.660641670227051,4.485480308532715,5.435403823852539,6.183615684509277,7.104811668395996,7.7543552398681665
7900,6.273718633963457,4.348701477050781,4.877932662963867,5.223956680297851,5.80711555480957,6.244419097900391,6.711910247802734,7.410251998901366,7.945416259765627,5.288918435383552,-1.4507217407226562,1.2722671508789063,2.8126296997070312,4.5648345947265625,5.48914909362793,6.204836845397949,7.073465347290039,7.67271957397461
7950,6.301251225163573,4.3996429443359375,4.945115432739258,5.298628234863282,5.85453987121582,6.272361755371094,6.716640472412109,7.38173713684082,7.906229934692384,5.343371198737279,-1.1967964172363281,1.5052928924560547,2.958043098449707,4.651826858520508,5.535572052001953,6.229669570922852,7.054218292236328,7.6225549697876
8000,6.326608335975,4.520530700683594,5.012927322387696,5.343747329711914,5.90223503112793,6.293495178222656,6.734090805053711,7.356121826171874,7.8671750640869185,5.395319666712156,-0.9794731140136719,1.6626121520996093,3.0982322692871094,4.742722511291504,5.581661224365234,6.25484561920166,7.032708168029785,7.574052429199219
8050,6.351627869901269,4.595924377441406,5.080309448242187,5.409904098510742,5.951122283935547,6.3345489501953125,6.736143112182617,7.336171340942383,7.836280822753907,5.44540497803156,-0.6794815063476562,1.7981388092041015,3.223944664001465,4.823736190795898,5.62736701965332,6.281085968017578,7.031852722167969,7.553705978393555
8100,6.37755017935707,4.613639831542969,5.133386764526367,5.474360656738281,5.986394882202148,6.3570098876953125,6.751344680786133,7.339580154418945,7.794081268310547,5.496612877867722,-0.5804824829101562,1.9831096649169921,3.3494186401367188,4.89872932434082,5.676326751708984,6.295764923095703,7.036421775817871,7.5841812133789075
8150,6.406344242182115,4.623695373535156,5.1729037475585935,5.5241539001464846,6.029447555541992,6.3908843994140625,6.771640777587891,7.3482116699218745,7.7877079772949225,5.5496207688913,-0.5191688537597656,2.1665843963623046,3.452089309692383,4.968935966491699,5.724163055419922,6.319912910461426,7.055116653442383,7.578053665161133
8200,6.438906362200556,4.6937408447265625,5.243803100585938,5.581719589233399,6.067216873168945,6.424503326416016,6.799684524536133,7.3587646484375,7.759521179199219,5.604561728363632,-0.3919181823730469,2.2661420822143556,3.5604476928710938,5.027048110961914,5.7754058837890625,6.351042747497559,7.069886207580566,7.583715057373047
8250,6.475052681749816,4.762092590332031,5.319112854003906,5.6584827423095705,6.109516143798828,6.458889007568359,6.832529067993164,7.35799102783203,7.729106750488285,5.658956742903209,-0.3643531799316406,2.4513484954833986,3.6721115112304688,5.088082313537598,5.821977615356445,6.3861494064331055,7.0999555587768555,7.575281524658207
8300,6.5155174920383425,4.860931396484375,5.391012573242188,5.708255004882813,6.15977668762207,6.4997406005859375,6.856304168701172,7.374309921264646,7.772317504882813,5.714972186249028,-0.3569488525390625,2.5816980361938477,3.767925262451172,5.169022560119629,5.861423492431641,6.420919418334961,7.118927001953125,7.581074523925781
8350,6.555925451882367,4.891719818115234,5.48001838684082,5.745754241943359,6.2076416015625,6.541618347167969,6.888875961303711,7.409060287475586,7.796119537353516,5.769265506945727,-0.29378509521484375,2.712300682067871,3.8527603149414062,5.222681045532227,5.910829544067383,6.459144592285156,7.148900032043457,7.611942863464356
8400,6.599203893867794,4.995880126953125,5.5521754455566406,5.807482147216797,6.262416839599609,6.593456268310547,6.916975021362305,7.420437240600585,7.83520767211914,5.825058356355025,-0.21846389770507812,2.806475830078125,3.9508209228515625,5.300223350524902,5.967906951904297,6.501995086669922,7.1808671951293945,7.680271720886232
8450,-0.891296925679059,-6.263540267944336,-4.077375431060791,-2.753499150276184,-1.348081111907959,-0.741121768951416,-0.2507075071334839,0.4273352384567253,0.9728749656677259,-1.103743122680112,-11.020679473876953,-4.61151351928711,-3.1537071466445923,-1.5964312553405762,-0.9386372566223145,-0.3984982967376709,0.306428998708725,0.8772574424743655
8500,1.7519659799620917,-3.228424072265625,-1.1777608871459961,-0.07633819580078116,1.0317888259887695,1.77093505859375,2.4507646560668945,3.6009728431701653,4.522153816223145,1.2837045938462768,-6.816890716552734,-2.360507583618164,-0.9793834686279297,0.5282044410705566,1.3717098236083984,2.1459646224975586,3.26596736907959,4.131136131286623
8550,4.182828701464318,0.7303695678710938,2.223777275085449,2.8081531524658203,3.603976249694824,4.138784408569336,4.6976776123046875,5.788772583007811,6.6835121536254904,3.600162073352258,-4.987140655517578,-0.036176490783691395,1.3450288772583008,2.8920602798461914,3.7000370025634766,4.414958953857422,5.523024559020996,6.449100112915043
8600,4.762842618307153,1.9193534851074219,3.0175591278076173,3.531748390197754,4.220254898071289,4.717388153076172,5.240131378173828,6.229296874999999,7.049120025634766,4.171107249947418,-4.547157287597656,0.6634868621826172,2.0177993774414062,3.495814323425293,4.274816513061523,4.969424247741699,6.000938415527344,6.8849311828613295
8650,5.016402829748311,2.5426864624023438,3.393130187988281,3.8599479675292967,4.501357078552246,4.964607238769531,5.465959548950195,6.390919494628906,7.202938079833985,4.429692688285566,-3.9013824462890625,1.021116065979004,2.3561038970947266,3.766517162322998,4.528537750244141,5.190770149230957,6.150263786315918,7.061387062072757
