step,parameter_norm_total,parameter_group_norm_decay,parameter_group_norm_no_decay,parameter_norm_blocks.0.attention,parameter_norm_blocks.0.layer_norm,parameter_norm_blocks.0.mlp,parameter_norm_blocks.1.attention,parameter_norm_blocks.1.layer_norm,parameter_norm_blocks.1.mlp,parameter_norm_position_embedding,parameter_norm_token_embedding,parameter_norm_unembedding,parameter_norm_final_norm
6800,37.424128027759274,22.595012531705176,29.83338343752185,5.953196166163393,19.080936941387602,7.893069448297447,4.346750280983173,22.64960248469954,18.59603775449303,0.48151953602874026,5.5577617297369395,5.469020641181292,
6850,37.237294414826124,22.26867810637274,29.844967259677077,5.823134570952027,19.08293872723959,7.7339273770907795,4.255101082631813,22.662592713546495,18.39755770013958,0.4700115176896759,5.412578364920253,5.389710337921301,
6900,37.061487589350406,21.957733327990972,29.85652038386939,5.6967252943949145,19.084936921558512,7.578847896100921,4.165897538522121,22.67553909904766,18.21189475410787,0.4588121272959982,5.270851155247847,5.3129242217574815,
6950,36.896379055384,21.662003041371957,29.868050013922428,5.573864304389548,19.08693058453783,7.427380973161434,4.079089583940675,22.688454048401407,18.03902791272004,0.44790266960011593,5.132461967274962,5.238672277619424,
7000,36.74145774774537,21.38099261822652,29.879556089217623,5.454472891799954,19.088919788014252,7.279111117951392,3.9946692161117623,22.701337090353427,17.87852888901511,0.4372666601129098,4.997359375157873,5.166859745858507,
7050,36.59625609629131,21.114274522647186,29.89102493471294,5.338414132810609,19.09089635452629,7.134262012141521,3.9126175927183,22.714176238221565,17.72982865870519,0.42689915211824253,4.865450117608604,5.097374434637639,
7100,36.460390456842156,20.861516058682366,29.902461771545237,5.225608280539299,19.092869210247382,6.99295130039943,3.832902748679343,22.726971153747304,17.592482287726387,0.41679522692057247,4.736701463523892,5.030130657406375,
7150,36.33334690156413,20.62214974098303,29.91386028465522,5.115990734491633,19.094851261620164,6.85523144054766,3.7554739841869194,22.73970666934186,17.465863542094386,0.4069589948882631,4.610877778713573,4.96499245001364,
7200,36.21460772640641,20.3955913958751,29.925201158722405,5.009419277360064,19.096828713589524,6.7212307140936876,3.6802851828545466,22.75236990083059,17.349265931377527,0.3973777092407715,4.487975371953945,4.901839101885208,
7250,36.103558622132326,20.181036307452587,29.936478061706353,4.905936768611146,19.098809205904548,6.590796913847193,3.607292116044493,22.764944024927914,17.241815067801415,0.38804512419083637,4.367945474146126,4.840523337062726,
7300,35.99997704520077,19.978330904567997,29.947698434480163,4.8054676869313555,19.100793139895643,6.464026361616642,3.5364953988031194,22.777439556766158,17.14330600627681,0.37896518527092315,4.250695563458157,4.78104293125398,
7350,36.907726362872005,21.647584549156313,29.89251325104274,6.281068256295886,19.140649563524267,8.750574403626908,5.442288921900161,22.663902350344106,17.050145206535053,0.4126048240548157,4.851415620110909,4.701757378911323,
7400,37.77256149888542,23.08590798739172,29.896609416199098,6.888361770616364,19.159612432526874,10.481149243531144,6.161391837516066,22.64785756079075,17.310816712463623,0.4044367086255869,5.185646739992848,4.97640014360905,
7450,38.49902937213731,24.180178138129637,29.958208354389424,6.757150350749739,19.170632977388973,11.177161017573079,6.171206767162995,22.71740039419818,18.20366066532046,0.37308071516865043,5.3455275574402785,5.4610342636382745,
7500,38.769519839238235,24.55022179244067,30.006037367620838,6.553717396441261,19.16785923295312,11.24065562342212,6.088085550473832,22.780084184527286,18.73348860441513,0.3683697571181967,5.256661580531602,5.62640975827449,
7550,38.55922462929623,24.198797286836946,30.020526542402585,6.392739558209202,19.168684855431717,11.030245597272627,5.955682185141661,22.797709789035796,18.554800007701054,0.3602964021296172,5.127180519299405,5.5621730568418135,
7600,38.31401314772107,23.792501053595313,30.03132526377098,6.24267703286482,19.16966068284051,10.809167576675108,5.824908643557779,22.810531218890056,18.310482715917647,0.352063201702556,4.999976362792199,5.4800737167537035,
7650,38.06708334139916,23.38039724586456,30.0409696705449,6.098635405918332,19.17063136497278,10.59035468480863,5.697565122057284,22.82189115269769,18.05397928602664,0.3439067027416701,4.87581054843869,5.3946110642549705,
7700,37.8255532395411,22.973145207997828,30.050076158465966,5.959662753694688,19.171613160944307,10.375259481357931,5.5736828535574965,22.832548645120358,17.797773113660288,0.3358786474941209,4.754666165691158,5.309098458214324,
7750,37.592900573477856,22.576206484145402,30.058959967248068,5.825249891367209,19.17262358243122,10.16469368481334,5.453172906676259,22.842884057306815,17.548281733906666,0.3280337873776932,4.636364581429034,5.225133794938846,
7800,37.370862880928456,22.192582591597898,30.06776796472033,5.695017829533724,19.17364583317662,9.95907059452072,5.335886231566503,22.853108271745562,17.30903778804913,0.320373887900684,4.520846620609973,5.143603838178265,
7850,37.16036294548772,21.82411659341272,30.076577417610267,5.568689079316272,19.17466565991714,9.759326699924106,5.221655778605326,22.86332224908645,17.081852866242066,0.3128593573256618,4.408161325536273,5.064914356990356,
7900,36.96171465882581,21.471689074208246,30.08546025609356,5.446263576767261,19.17569264355843,9.564785598503676,5.1105402657666055,22.873609252061694,16.868095693852936,0.3055249722196064,4.298274415955796,4.989335511143622,
7950,36.77480208765607,21.135538130003553,30.094436305427607,5.327484196319243,19.176722946677174,9.375092320532904,5.002282992497922,22.88399575812225,16.668363375081384,0.298380386799919,4.19104445731226,4.916970880041097,
8000,36.59934725652306,20.81561600180382,30.10352720312041,5.21225053304791,19.177750254828112,9.189381090090542,4.896853687707421,22.89451691356136,16.483023959171963,0.2914213963312694,4.086379676755633,4.847911865245863,
8050,36.43474793181917,20.51130431282481,30.112742356714964,5.100383059474012,19.178764385856304,9.006259692112698,4.794149405685823,22.905188184772783,16.312082617727146,0.2846241475300303,3.984174345850499,4.782156703510308,
8100,36.280821927665215,20.222695402691173,30.122095385230526,4.991804156448492,19.179772407096813,8.825631247584312,4.69415919780572,22.916022995806518,16.15562020969551,0.2779634622089086,3.884446681798133,4.719639807823579,
8150,36.13722744152665,19.94961482688518,30.131579371475855,4.886327902179627,19.18077042435984,8.647601637499122,4.5968442144993915,22.927013770980732,16.013345645492684,0.27147542989831325,3.7870976293942533,4.660263439698901,
8200,36.003575773989574,19.6917945539624,30.14117940223882,4.783861337723557,19.181761697632265,8.472605067760286,4.502089259418468,22.9381431145793,15.884694119218226,0.26517106838621246,3.69197622514587,4.603845360943693,
8250,35.87936630424042,19.448747992243533,30.15087275566109,4.6843551778687464,19.182742332845066,8.301150882320682,4.409847424737634,22.94938009508588,15.76876744671311,0.2590260176015452,3.5990807430635368,4.550135059804717,
8300,35.763968175536085,19.21969677467678,30.160647797257884,4.587761065737699,19.183717492834475,8.132098381225461,4.320086629755177,22.9607088716605,15.665138429682626,0.2530296462157988,3.5084092267094817,4.499000492872104,
8350,35.65671491075672,19.00380814792464,30.17045896409025,4.493939636248201,19.1846778501932,7.966422354845698,4.2327956962006335,22.972084056548017,15.572305665429235,0.2471847252768914,3.4198933984254496,4.450100586707394,
8400,35.55697146174318,18.800227624344508,30.180285962927073,4.402859406287256,19.18562400061133,7.803874320842817,4.1479061983551375,22.983474649775737,15.489373330040221,0.2414850211049787,3.3334452155318237,4.403218696178433,
8450,36.57508308532784,21.049654330018072,29.91067961924948,7.049939538112735,19.125760115382402,9.811068814193318,6.070504028353146,22.67407774240346,15.118322924812997,0.26153303796843774,4.629429017184452,4.995474221609826,
8500,37.23939904755062,22.18368572525592,29.910816255424905,6.973304615995433,19.138886664746263,11.222306802131193,6.191938327224362,22.661341301198764,15.596127701865534,0.22570020602879115,4.8308393413936805,5.234985481571637,
8550,37.423954813921526,22.446647776678024,29.944956127939072,6.752106638913296,19.142830991166857,11.402460858231224,6.073504002380528,22.701749985369293,15.970261831465956,0.2202612804579552,4.754007421039058,5.3424797659533665,
8600,37.28269087290454,22.189258655024354,29.960571407518025,6.5841727196600655,19.14512650757424,11.22005759426548,5.940132656749175,22.719702025087106,15.908967382002448,0.21570060164557145,4.6371131576825,5.301652806035325,
8650,37.0970421095083,21.860074448481704,29.972115013483265,6.428774725750584,19.147085345913933,11.007114149225623,5.809128323637911,22.732694456284616,15.768659424942241,0.21093455585413698,4.522093632428328,5.237187820956918,
8700,36.90497581910984,21.51833726705527,29.982301470539962,6.280212187088795,19.148881108934123,10.789519399804952,5.681460888489441,22.744079617211586,15.610362297579435,0.20622354578190089,4.409800443798853,5.167045951335692,
8750,36.71589603941259,21.17886263695242,29.991878890493894,6.1370536520808505,19.15059012972854,10.572263683302735,5.557249385297718,22.754755634663987,15.450369032904153,0.20157237047224882,4.300262286420832,5.095784298138692,
8800,36.53362284669231,20.84793132833895,30.00115593828379,5.99867075514957,19.15223594873428,10.357218436909966,5.436504244087796,22.765099260496907,15.295722225126326,0.1969707496957789,4.193427084313874,5.02527238840203,
8850,36.35993891248875,20.52871248700955,30.010283593222038,5.864526789877758,19.15381063584244,10.145453031474295,5.319099800174428,22.775294102698922,15.149995663942045,0.19243720431667224,4.089224885322334,4.956389730106216,
8900,36.19563494620099,20.222831118607857,30.01934527445447,5.734416874614786,19.155330543068672,9.937346288171785,5.204987579555767,22.785433877545316,15.015028751503193,0.18798628828488798,3.9875759988075394,4.889563427432157,
8950,36.040967943006386,19.931074579491774,30.028380515364972,5.608221319667954,19.15681051501204,9.733081412950813,5.094036703130538,22.79556131697711,14.89169276967005,0.18363082034078265,3.888378210881338,4.8249783807855655,
9000,35.895777161201785,19.653533890280976,30.03740041398777,5.4857247247547365,19.15825117949499,9.53254388067095,4.986117532431056,22.805687521081946,14.780168865698862,0.179336291995413,3.791644705094728,4.7626449612593404,
9050,35.75990674272731,19.390318416203584,30.04640547497803,5.366822861067318,19.159659093234403,9.336200929904283,4.881100845089493,22.815810366571252,14.680280242762054,0.17512812001644965,3.697275258453725,4.702495923387428,
9100,35.63299540776511,19.14116467584312,30.055385151118337,5.251374420189491,19.161017758485773,9.144188876535631,4.778912143399028,22.825927727694484,14.591581662608357,0.17099628467516034,3.6052077115033696,4.6444204142972065,
9150,35.514457345908234,18.90536394725253,30.064329272349646,5.13924361413277,19.162330687077755,8.956001778807204,4.67949293240692,22.83602698266915,14.513441153051202,0.1669637082248463,3.5153761142225717,4.588296825727467,
9200,35.40384570726243,18.68243036820272,30.073228732560473,5.030351665936015,19.163599423335423,8.771615502825012,4.582826228995352,22.84609571254933,14.445196049656618,0.16302502051304088,3.4277182776308335,4.534001254954761,
9250,35.30067186637148,18.4717698517084,30.082073611417602,4.92461456607187,19.16483127440594,8.591012978791255,4.488798810886523,22.856120039576744,14.386083949999977,0.15917644671916276,3.34218875370642,4.481387236499306,
9300,35.204539184301325,18.272926954999328,30.090857742448392,4.8220134141776025,19.166034322829756,8.414391447314806,4.3973648253937485,22.866086139529035,14.335373508245118,0.15543595704465651,3.2587040951145223,4.430344414922973,
9350,35.11496662226251,18.085243498470156,30.09958219782548,4.722483530193058,19.167210292438092,8.241394555519005,4.308484191990529,22.875991068254933,14.292427113422429,0.15178453909301642,3.1772513397031807,4.380759611462859,
9400,35.03152029714737,17.908135743369503,30.108239545454985,4.625955727341296,19.168358900419356,8.07193518201968,4.2220676830688975,22.885823351186747,14.256581252492055,0.14822650247705207,3.097748535196725,4.332543750005968,
9450,34.95384136202293,17.741137782876134,30.116823473442043,4.532318625037425,19.169479575970747,7.906244955497828,4.138072054181448,22.89557834257199,14.227149034687296,0.14476165722849574,3.0201242330485116,4.285607703769226,
9500,34.88155266031865,17.58372721152986,30.12532577989967,4.441478390106493,19.17057090743725,7.744052247426302,4.056486904148694,22.905251681227487,14.203639943427047,0.14140357126763897,2.9443497893646255,4.239885929872769,
9550,34.81437125780337,17.435527046247458,30.133749230650654,4.353377416803815,19.171635643206802,7.5854897495153555,3.97722480082609,22.914841902876482,14.185550301205241,0.13813264940988207,2.8704048196868532,4.1953360784661315,
9600,34.75191715192753,17.295960250637453,30.142088592909484,4.267907731109589,19.17267103834128,7.43037452191397,3.9002594774382535,22.92434568576899,14.172322431433974,0.13494733453951424,2.7982274272960077,4.151899483649775,
9650,34.693943993004204,17.164678304442653,30.150349392580992,4.185012480583311,19.173679508083048,7.278820715776418,3.825541170781278,22.93376481426287,14.163524824561259,0.13184361388529944,2.7278018087340663,4.109519281922512,
9700,34.64013558315401,17.041178246608418,30.15853506367,4.104673451027158,19.17466798129212,7.13072259004228,3.752974376592132,22.943094513029624,14.158674096334899,0.12883655815280698,2.6590444996503892,4.068166792250232,
9750,34.59031032137509,16.925233035211736,30.166638109554164,4.026773247716166,19.175638901809744,6.986446421312759,3.6824315059814365,22.9523267333868,14.157430772590317,0.12592661490205717,2.5918869010026544,4.027768473612682,
9800,34.54415973086751,16.816318263609308,30.17466506141681,3.9512507055073427,19.176592534625577,6.845497228302968,3.6138901261482883,22.96146791316707,14.15946795689767,0.12309097323669772,2.5263624226541985,3.988314676674658,
9850,34.50146591204528,16.714099516013928,30.1826113424403,3.878059075845488,19.17752493172367,6.708125577468054,3.5473148800876997,22.970517669872773,14.164343382699547,0.120327149304575,2.4624297812113234,3.9497606535841556,
9900,34.46202626411193,16.618242526723616,30.190483095693164,3.8071828562404755,19.178439710395782,6.574095264471783,3.482769035376093,22.979479318288135,14.171838157435381,0.11765443875431468,2.399996543870189,3.9120789900456674,
9950,34.4256264455935,16.528385401109478,30.198281941261783,3.7385694556580313,19.179339692621404,6.443391643227082,3.4201977140789634,22.988350431152153,14.181629594333927,0.11506328238007381,2.3390297725294356,3.8752499207576894,
10000,34.39201984279759,16.44410607326,30.205999475580292,3.6720562788753326,19.180224577700642,6.31599028246347,3.3595462653665127,22.997127131535304,14.193335604123433,0.11254178245871627,2.279541925296391,3.8392868382753584,
10050,34.901204004465036,17.62024881866551,30.126746796320433,5.272912716108289,19.198907864622125,8.812665456606968,4.349267119882795,22.860649086357913,13.346957913002907,0.2286639629421422,3.0812069504943036,3.8492189681002666,
10100,35.91131561853628,19.500100014405742,30.155740562657403,5.949934962135391,19.24185466123197,10.695438464273016,5.071463742924039,22.852314444090062,13.714517085482717,0.24889563368342119,3.715032247452858,4.436223188932479,
10150,36.466358685637765,20.351747733682245,30.25891075326652,5.8133612614692085,19.30612266532041,11.330219732460941,4.997190683441403,22.932835790894842,14.396674201494905,0.23955374868617937,3.692991592801941,4.801377091331884,
10200,36.420825697241504,20.22825389877019,30.286866603789434,5.685699295796046,19.320483242870413,11.230220777751793,4.859876919087656,22.95695393646098,14.416400700810968,0.23393416429388642,3.6108054916148133,4.815085478393097,
10250,36.27066805398509,19.933518513116056,30.302082449390078,5.563795134166745,19.32714365815265,11.03315921857047,4.740814029774294,22.970985846885803,14.282623188469755,0.22824298305677157,3.5238130799703202,4.767837391708035,
10300,36.104139262574144,19.610040386245664,30.314273666726084,5.446312891234043,19.332177489879466,10.82157108999214,4.629328799290792,22.982451360117345,14.118710681657618,0.22257464531086518,3.4383036974886667,4.70891087968492,
10350,35.93657830636147,19.282412488239526,30.325339717843793,5.332627600814897,19.336456804864067,10.606069050347573,4.523320425347261,22.993088224527142,13.94907217171104,0.21700863597436718,3.354466569667006,4.647019887541446,
10400,35.773653197807,18.96003767714261,30.335972613356233,5.222215160345627,19.34030500442693,10.390493537112583,4.421541631895136,23.003514532619057,13.783357018630324,0.2115592750771106,3.2724807244486303,4.585460603930725,
10450,35.617955364027765,18.64746137425229,30.34651427445405,5.1149493790390945,19.343831310226754,10.17631161676247,4.323544942599562,23.014076068075937,13.62633885013672,0.20622759147191513,3.1924225068760537,4.525811463735133,
10500,35.47086488978435,18.347352319356855,30.357155975135857,5.010734667418098,19.347121005778863,9.964393555544529,4.229416927591874,23.024947566371093,13.480655720913903,0.20100596652770086,3.114300842928164,4.468896306008108,
10550,35.33305496815964,18.061277739131977,30.367993345180473,4.909581695158473,19.350234577936114,9.75549721625742,4.138896127909299,23.036201560086866,13.347696816869037,0.1958958670921323,3.0380696174678135,4.4151082459031885,
10600,35.20460536779805,17.78978428038156,30.379068688159034,4.811440546816965,19.353204236194102,9.550036843061148,4.05149639247901,23.047868536523566,13.227860397110044,0.19089943481735133,2.963673882528584,4.3645844932139015,
10650,35.085357093856246,17.533040989691813,30.390372752850453,4.71624496871208,19.35608234628415,9.348443479525805,3.9669757854616097,23.059894670201317,13.12099143217779,0.18601905015292083,2.891079941576323,4.3172902323540105,
10700,34.9749707371509,17.290835645395678,30.401900939718814,4.623918054409769,19.35886334893092,9.150779779595714,3.8854657752392265,23.07227544756761,13.026607661776138,0.1812489350156439,2.820310236039444,4.2730963430095485,
10750,34.87302068541889,17.06279369711259,30.413625942584176,4.534431168944485,19.361566097667946,8.957429115374893,3.8066420011838833,23.084960412515994,12.943962372688233,0.1765955232553544,2.751268124076659,4.231782466155104,
10800,34.77891907231325,16.848186450670507,30.425512734577822,4.447736151166935,19.3641885240808,8.768344876409602,3.7303539193317037,23.097909685011906,12.87210694680971,0.17205210828371145,2.683908641629898,4.193102544082194,
10850,34.69210700511851,16.646290141056262,30.437531322273266,4.36376458830447,19.36673462437039,8.583613998509474,3.6565193080029372,23.11108233898444,12.810021011572866,0.16762436314820037,2.61819155342161,4.156811783407339,
10900,34.612001524688104,16.456303659174214,30.4496423529417,4.282432210874095,19.369204118039058,8.40328791588934,3.585040295647208,23.124431975583704,12.756642413722227,0.16330301403942862,2.554084041504507,4.122657030221555,
10950,34.538039200697256,16.277409942920194,30.461813428931364,4.2036979737799856,19.371596107373684,8.227374299589611,3.5157662932663007,23.13791856668488,12.710956397179421,0.15909198677546463,2.491548718376892,4.0903820758786065,
11000,34.46964520810251,16.1087183294512,30.474015727417147,4.1275144861793125,19.373925796253815,8.055809554619145,3.4485423102730484,23.15149635909904,12.671926697402345,0.15500000168008995,2.43051489307931,4.059755534307925,
11050,34.40632830769546,15.949466824648965,30.48622534237959,4.0537503337038245,19.37617903731101,7.888451052468437,3.3833436216099204,23.165141129589017,12.638753483258165,0.15102208862563893,2.3709144423560895,4.030589481122978,
11100,34.34765187408967,15.798976905896724,30.498418286701323,3.982343907112342,19.37835349094408,7.7252914104772525,3.3201667168752396,23.178824664105907,12.610630396504362,0.1471502612985995,2.312724344722134,4.00270520321469,
11150,34.293226307430125,15.656620217955126,30.510581999092324,3.9132907276236533,19.380460084657493,7.566213359288769,3.258905230121139,23.192526404954418,12.58689583299678,0.14338762041498626,2.2559268592645765,3.9759591929822453,
11200,34.24269849250642,15.521829737988673,30.522699776290956,3.8464939967932628,19.38250554494062,7.411268769138265,3.1994250816953054,23.206216808413934,12.566925895597809,0.13973231509019823,2.200467130041654,3.9502444766192895,
11250,34.195744779777016,15.39406674901476,30.534761665526805,3.781909929888824,19.384488275707156,7.260316340020524,3.141746380976652,23.219886489535735,12.550197519975164,0.13617246476690367,2.146323745584668,3.92544698052871,
11300,34.15206551470522,15.27282647785156,30.546756788539007,3.7195036040275493,19.386415733116877,7.113271433844328,3.0857836465998214,23.233515461073605,12.536230865003862,0.1326978702781431,2.093486968562645,3.9014669401385125,
11350,34.11138394889734,15.157620475593516,30.55868217752459,3.6592468043403095,19.388294340389997,6.969977997163961,3.0314824707449572,23.247095906254494,12.524606079357808,0.1293166258979818,2.0418833430839882,3.87824124557186,
11400,34.073492693075615,15.04810860127268,30.57053044730137,3.6010764169315586,19.390129011808593,6.830562493941433,2.978773702181549,23.26061303441961,12.514952616808698,0.12602278363407918,1.9915127553110636,3.8556725175937427,
11450,34.038113329189606,14.943775160459863,30.58229459939816,3.544889977800492,19.391918278146427,6.694811971170435,2.927669890207819,23.27405965994078,12.50687621695964,0.12282693068593177,1.9423316774410606,3.8336818690982586,
11500,34.00501380387911,14.844179935197138,30.593974665830835,3.490690528380659,19.3936713233375,6.562645195380369,2.878152914837724,23.287428006001765,12.499986676142692,0.119723280592725,1.8943067736902701,3.812188088562258,
11550,33.97403933605712,14.749058178804711,30.60556537047127,3.4384850712415447,19.395401650556174,6.434216685026663,2.8301404122774754,23.300701412189273,12.493988568897306,0.11669380175236252,1.8474447864596268,3.7911236581264953,
11600,33.94507146063726,14.658218294338617,30.61706244732317,3.3882505400321024,19.39710270905687,6.309483374508717,2.783672895985941,23.313882692220794,12.488749619798414,0.11373043777021986,1.8017285774377643,3.770473745182888,
11650,33.917968668580905,14.571384720603257,30.628472797823367,3.339901985213211,19.39878526543714,6.188271354957532,2.738685614111315,23.326970901866375,12.484158029090874,0.11083751935890247,1.7571238642916245,3.750218649617648,
11700,33.89259536292649,14.488299035627026,30.639797836952436,3.2933588434200365,19.400445756366953,6.070419606009731,2.695124270366803,23.339971102108098,12.48010786840299,0.10801404261026894,1.7135522029451835,3.7303554458274797,
11750,33.86886320421088,14.408800332004205,30.651041870350596,3.2485669379677677,19.40208854234114,5.955941159158268,2.6529509773435533,23.35288460127528,12.476504096824337,0.10526282186629406,1.6710212608824828,3.710864833992279,
11800,33.84659204964882,14.332526663993995,30.662199412326117,3.205472700404683,19.403706052279404,5.844495612572385,2.6121823688931483,23.36570996429671,12.473186682626832,0.10258660656538736,1.6294905105316906,3.691714018482409,
11850,33.82568122687637,14.259275673252555,30.673274486700052,3.1640594572583094,19.405314125905587,5.736132119618521,2.572747295400023,23.378440104580516,12.470000141354788,0.09998889776068004,1.5889038281557124,3.672873962547847,
11900,33.80604477001741,14.188895861473013,30.68426139284919,3.124261420802642,19.40691386559304,5.630955509461412,2.534595700584924,23.39106731069857,12.466827021908475,0.0974705652738408,1.5492488235783037,3.6543171878106735,
11950,33.78754996341108,14.121124930330359,30.695152112866335,3.086015966345096,19.408499351804096,5.528776819582039,2.4976987979658207,23.403585411852394,12.463559287918171,0.0950386907125772,1.51047646264896,3.6360179785178848,
12000,33.77009692272463,14.055746330852426,30.705951235109854,3.0492710826354816,19.410069895415404,5.429444274895601,2.4620540521599965,23.415999980310534,12.460102252782647,0.09269552942168033,1.4725975910308222,3.617964074720264,
12050,33.75362314025756,13.992633495868505,30.7166613248385,3.013987691757143,19.41163203704831,5.33298234503107,2.4275741560145057,23.428309377627738,12.456405235668395,0.090440574504464,1.4355598663080154,3.6001325885370172,
12100,33.7380201852745,13.931567945081065,30.727274864744828,2.9800975611801666,19.413182546859705,5.2393980838889815,2.3941995062325607,23.4405083449875,12.452309847741917,0.08826290891226907,1.3993795391876656,3.5825101453659167,
12150,33.72320387464393,13.872354308718103,30.737798644408315,2.947608406472675,19.41473438132977,5.148538852345778,2.361955952889542,23.452594603407583,12.447730905040011,0.08616390848460281,1.3640590694350558,3.565053328871018,
12200,33.70911154449899,13.81486978348288,30.748228794271814,2.9164490344078966,19.41627949656262,5.060470555003376,2.330812702702872,23.464566556695896,12.442594808673741,0.0841444115442628,1.329574345570643,3.5477695920903285,
12250,33.695661624650086,13.758931391404818,30.75856660004707,2.886604827935142,19.417819192268965,4.975055122846655,2.3007849313509237,23.47642557785959,12.43682739438871,0.0821981941055798,1.295849536336767,3.5306404258120954,
12300,33.68277474063356,13.704358342880445,30.768813377154885,2.858037306958908,19.41935516412838,4.8921072118878675,2.2718604759392225,23.4881745411322,12.430362758561483,0.08031984713642965,1.2629233045496313,3.5136634528440736,
12350,36.60811159156028,19.8677854458762,30.747763102000768,8.47581381746481,19.634676817894903,10.896293315940312,5.8151596995188894,23.25629980707675,12.585056941577191,0.449138494675372,3.8055508345906346,4.0404837395141335,
12400,37.4689705935373,21.274291403198806,30.84361007779641,8.39064937758959,19.73381787566563,11.88213800898246,6.019976270825394,23.29913988325331,13.650282984947435,0.42361135535388866,4.028654986143167,4.591538086486916,
12450,37.97103457906869,22.019633518891727,30.934369343798334,8.194702928533266,19.794844721356903,12.198895896019746,5.986808460093311,23.36663572418204,14.58940886327951,0.4132411065170124,3.9507572719532758,4.850332924135082,
12500,37.920658443055736,21.891589841828896,30.963440231215078,8.001794587730025,19.8090555384323,12.051143042536516,5.867382245158923,23.392562516662657,14.703161674192186,0.4033703980839833,3.853470782519736,4.846217772686512,
12550,37.77086188756152,21.606498805604257,30.980594201736512,7.815428681481661,19.81629644507663,11.838325355499371,5.741383956941397,23.408797031213247,14.645522840567196,0.3935994216202306,3.7579322063831593,4.798119193652532,
12600,37.596289544499825,21.280313701474075,30.994019363108126,7.6346913619159,19.82150752845703,11.610708738822604,5.616048350194641,23.421874812646504,14.537493307193525,0.3840209311332681,3.6647125455875145,4.738273590524609,
12650,37.41514067645418,20.941291794781236,31.005726080914222,7.459175968476798,19.825796080060446,11.379416338128262,5.492583341393343,23.433484491803537,14.409817342092643,0.3746610198879617,3.5737492366168033,4.674246655589423,
12700,37.23444777624157,20.600520145568428,31.016490306507777,7.288555890111175,19.829508522654947,11.148129735038149,5.3716718785379625,23.444342263042966,14.275031244432538,0.3655232329731945,3.4849589116636888,4.609093577089699,
12750,37.05797567179154,20.264146485479777,31.02672925247054,7.122700583327542,19.83283976140748,10.918885497994387,5.253680360819666,23.45482341238239,14.140015541752796,0.3566113710366057,3.398331131471882,4.544374485183171,
12800,36.887749814065124,19.935651491183016,31.036686130564174,6.961735168722622,19.835916551492232,10.692771053717085,5.138869299217849,23.465138120848835,14.008537553715614,0.3479194201553662,3.3138291657087393,4.480967616421575,
12850,36.72483165978275,19.61703154521249,31.0465027626868,6.805476213623136,19.838762002655315,10.470096384600573,5.027144831196904,23.47544739272356,13.883145005024154,0.3394412243336015,3.231368782446109,4.419486691747354,
12900,36.5698696938062,19.309657783374917,31.056279328195664,6.653624884334084,19.84142533668457,10.251225191210466,4.9184369853648295,23.48584629844447,13.765516079320806,0.33117093841421885,3.150903453154188,4.360225863834032,
12950,36.42302770912776,19.014102629133056,31.06607230901075,6.506014144525978,19.84391304643238,10.036129474722008,4.812602749069678,23.49639821320545,13.656471172672441,0.32310389901609604,3.0723325011068754,4.303399283419571,
13000,36.2844986771246,18.731016749580107,31.075936925171,6.362678046849773,19.84625012640228,9.824907815083426,4.7096707679893255,23.507151051572528,13.556662864248153,0.3152339202528757,2.9956700055726313,4.249122985020824,
13050,36.1542759363351,18.4607136587645,31.085908699759205,6.223469230299294,19.84844213494501,9.617466809294665,4.609660909601142,23.518145743338888,13.466495463672835,0.3075544606297027,2.9208772967546253,4.197500363255151,
13100,36.032287974714905,18.203396835458626,31.09601454115301,6.088276548714921,19.85049865793935,9.413932079565411,4.512386487904281,23.52940867590643,13.386112369788501,0.30005964095566195,2.847908062478628,4.148605336799559,
13150,35.91846282896959,17.959271923305934,31.106277886960783,5.95708197375968,19.852434557622978,9.214190882062594,4.417870380248613,23.54095681036803,13.31570459756403,0.2927415461126234,2.7767437983693073,4.102493871989036,
13200,35.81260221867874,17.728309066962453,31.116708297947746,5.829717588579903,19.85425157729209,9.018204107424465,4.326160462185063,23.552801942872183,13.25516907908392,0.2855953761467539,2.70732569906772,4.059154014520032,
13250,35.71447274131818,17.510392166144157,31.127314843689888,5.706128891079305,19.855966357627825,8.826010418585911,4.2372006782291685,23.564941722285443,13.204218168746321,0.2786129681217609,2.6396633031238266,4.018534983610941,
13300,35.62385298892246,17.3054256166153,31.138097983084233,5.586222227384099,19.857595280135723,8.6377282402284,4.150887478495816,23.57736203713749,13.16261006534808,0.27179203281039144,2.573705931769895,3.9805249888446808,
13350,35.540383832544514,17.11302597617552,31.14904853929465,5.4698678781094605,19.859146309431885,8.453243312495614,4.067208072204953,23.590047364639442,13.129880960475518,0.2651306540161274,2.5093914562110693,3.944969425983091,
13400,35.4636387349778,16.932648174035567,31.16015240879524,5.356988391932307,19.860630267023907,8.27263530926871,3.986105812606877,23.602969592624895,13.105248358167389,0.25862532121644927,2.4466861993534446,3.911688899482061,
13450,35.39320615917917,16.763756224266864,31.171389437744224,5.247507184489089,19.8620509840604,8.095896151789699,3.9076499348173113,23.616098659415677,13.087991208167692,0.252273184222334,2.385548647054392,3.880498022750101,
13500,35.32865913109131,16.605741012613855,31.182743968785612,5.141313033218063,19.86341283375207,7.923023162070526,3.831820200540947,23.629413219671708,13.077350772310785,0.2460709145247512,2.3259418340859686,3.851222685937243,
