step,parameter_tensor_count,parameter_element_count,updated_parameter_tensor_count,updated_parameter_element_count,gradient_l2_total,gradient_l2_decay_group,gradient_l2_no_decay_group,total_update_l2,data_update_l2,decay_update_l2,data_to_decay_ratio,data_decay_cosine,decay_group_total_update_l2,no_decay_group_total_update_l2,adam_first_moment_l2,adam_first_moment_l2_decay_group,adam_first_moment_l2_no_decay_group,adam_second_moment_mean,adam_second_moment_rms,adam_second_moment_max
20850,28,421729,28,421729,0.03312631790143548,0.03297061395876673,0.0032080450260151684,0.01253881402321443,0.013310851688091017,0.01034807859748176,1.2863114212652247,-0.46115159683664875,0.012520984569900152,0.0006684328755238828,0.03345768995813903,0.03329943387115893,0.003250341704385971,0.0008377417143035174,0.0259353864641535,3.9453513622283936
20900,28,421729,28,421729,0.030910753721569463,0.030765802000848174,0.002990003826105698,0.012462485952045948,0.013371338482248744,0.01024574583642445,1.305062481123879,-0.4688141146849581,0.012443852075012602,0.0006812500569887408,0.03119629114659825,0.031049025739930992,0.0030276363560419717,0.0007968652234492132,0.02466990160608792,3.7528433799743652
20950,28,421729,28,421729,0.029175462935395812,0.029041577019317248,0.0027918527406937295,0.012334052822640345,0.01337452847046039,0.010149178594068756,1.3177941787600966,-0.4779524161325758,0.012316132157960364,0.0006646410304343098,0.029400446364472452,0.02926448673333286,0.002824192391606207,0.0007579832422211695,0.023466164450462415,3.569728136062622
21000,28,421729,28,421729,0.02710412504346094,0.026978901411142838,0.002602397552143275,0.012183413185732739,0.013345210955829724,0.010057818659179193,1.3268494300849536,-0.48731633578270445,0.01216618463960228,0.0006476945031354779,0.027297891331055382,0.027170759072386568,0.0026314867570313956,0.0007209984473703005,0.022321162294475668,3.39554762840271
21050,28,421729,28,421729,0.02526474653755809,0.025147346738071275,0.0024327699525991593,0.012079715627479122,0.013361821433450875,0.009971534288510171,1.3399965388322643,-0.4955432257399197,0.012062416043369903,0.0006462575627532039,0.025519630116725978,0.025400854882019618,0.002459287001772634,0.0006858182655507184,0.021232028437974053,3.229865550994873
21100,28,421729,28,421729,0.023585524455754597,0.02347569305535823,0.0022734993784040026,0.01186086996398471,0.013282672150679188,0.009890440792251133,1.342980806384865,-0.5083674162550438,0.01184353665791144,0.0006409958933273364,0.023662311945627044,0.02355045259788938,0.0022980837771346702,0.0006523546650092323,0.020196038818836616,3.0722687244415283
21150,28,421729,28,421729,0.02209675232789899,0.021992748330472954,0.0021413743981350823,0.011685712352358173,0.013269680141150089,0.009815059246876187,1.3519714764201138,-0.5215798246384645,0.011667940107807124,0.0006442412767607445,0.02212553934334192,0.02201962568563381,0.002162308002655237,0.0006205238614145816,0.01921059807917386,2.922361135482788
21200,28,421729,28,421729,0.021136160211372657,0.021039180180671125,0.00202241583411222,0.011519692614233412,0.013271176214875295,0.009745830629642916,1.36172859135369,-0.535037400734603,0.011501675424983263,0.0006440344282411199,0.021002242820219234,0.02090253227573914,0.002044100765895299,0.0005902461998963052,0.018273240768094567,2.779768466949463
21250,28,421729,28,421729,0.019832609035616094,0.019739359465952292,0.0019209552398535246,0.011340532795028207,0.013259009104348492,0.009682813633763996,1.3693343284140358,-0.5489389401053214,0.011321911141121648,0.0006496246513609271,0.01993098220263729,0.019836720475997882,0.0019361230123550062,0.0005614458956059115,0.017381620608659165,2.6441335678100586
21300,28,421729,28,421729,0.018731722043144567,0.018643298347454467,0.001817921183503215,0.0111180920713934,0.013211418060117445,0.009625726071013632,1.3725113266937403,-0.5645386988141226,0.011099933326229985,0.0006351782908992931,0.018834493113841458,0.018744998539620448,0.0018338922010217942,0.0005340508624523786,0.01653350580869366,2.515115976333618
21350,28,421729,28,421729,0.017880306374917356,0.017796863093613752,0.0017254043259709434,0.010865644562539306,0.013128614036345559,0.00957426075683784,1.3712404925852093,-0.5806224732950798,0.010847169164906073,0.000633366297927878,0.01786039798808386,0.017775358975443464,0.0017408129097842553,0.000507992534352958,0.01572677393594884,2.392394542694092
21400,28,421729,28,421729,0.01708526069155144,0.017005289711645957,0.00165113740229601,0.010647315669138355,0.013085814148435706,0.009528354999618264,1.3733550176247595,-0.5961471734902272,0.010628827478531059,0.000627182102664179,0.016957640775522247,0.016876433180062732,0.0016575837205198593,0.00048320568784809907,0.014959405687213581,2.2756612300872803
21450,28,421729,28,421729,0.016098838521834528,0.016022487002821422,0.0015660498065265746,0.010446133586873012,0.013057772819598534,0.009487888598967398,1.3762569704939052,-0.6110376390631881,0.010427698408540857,0.0006203328262400194,0.016154449158336887,0.016076898590443457,0.0015809994692878922,0.00045962828411675845,0.01422947997677299,2.1646230220794678
21500,28,421729,28,421729,0.01543137393990385,0.015356879823889016,0.0015144450296310048,0.010250469037391656,0.013022152357497962,0.009452697528687817,1.3776122972280953,-0.6249583362441581,0.010231706939874043,0.0006199101411159301,0.015442043635364272,0.01536783742383306,0.001512046477834031,0.00043720130605569567,0.013535169783611446,2.0590014457702637
21550,28,421729,28,421729,0.014799783071073764,0.014729525464229168,0.0014403675050021476,0.010088651479679214,0.013012952016052279,0.009422232280833564,1.3810901311064954,-0.6375220026671413,0.010069690958290125,0.0006182335181496366,0.014770394745002103,0.014699478168000721,0.0014456495120380674,0.0004158686250572405,0.01287473810004495,1.9585351943969727
21600,28,421729,28,421729,0.014150517823519225,0.014083694658009365,0.0013735717868730984,0.00992443623791242,0.012997584422534986,0.009396373247740687,1.3832554412054878,-0.6498583293051525,0.009904975333123926,0.0006212071237484818,0.014178027553611618,0.01411035541746337,0.0013835950649783361,0.00039557684169758746,0.012246530901445115,1.8629709482192993
21650,28,421729,28,421729,0.0174138300634751,0.01733552554172432,0.0016495549920547607,0.009759526511099185,0.012974520012250038,0.009374717695772711,1.38399047665196,-0.6617277188538955,0.009739546557848807,0.0006241719060830022,0.013528808765707187,0.01346401738499729,0.0013224607652275952,0.0003762751684807437,0.01164897640938666,1.7720693349838257
21700,28,421729,28,421729,0.06096800435433849,0.0606746025671337,0.005974124058889987,0.00964858591498288,0.012981397572659453,0.009356943114567681,1.3873545466412973,-0.670860943461639,0.009627908175815006,0.0006313432639068803,0.01330675874050168,0.01324237034521911,0.0013074615933094719,0.00035791573225484865,0.01108058784068763,1.6856034994125366
21750,28,421729,28,421729,0.02255964214108547,0.022474221680586735,0.0019613294944207183,0.009448925579959914,0.012893897758740997,0.00934229879360711,1.3801632813932507,-0.6817648949011532,0.009428473567866255,0.0006213540018927523,0.012738723449608249,0.01268120633393506,0.0012091654319258364,0.0003404530321408093,0.010539954484658175,1.6033567190170288
21800,28,421729,28,421729,0.036328464584983816,0.03614938159822938,0.00360271413909273,0.009146313562878827,0.012697794314617887,0.00932905471995848,1.3611019225187266,-0.6948015744067496,0.009125822523663748,0.0006118946454191184,0.011936096113456996,0.011880227230980738,0.001153512622361354,0.00032384110758476955,0.010025671009052103,1.525122880935669
21850,28,421729,28,421729,0.031125926967746853,0.03097760972949655,0.003034967058884079,0.008910720079200797,0.012577467429925803,0.00931763830969301,1.34985572651405,-0.7065743614642125,0.00889008699193568,0.0006060409274036405,0.011535529887984905,0.011484065727427228,0.0010884319752397825,0.0003080407636236823,0.00953650481009972,1.4507062435150146
21900,28,421729,28,421729,2.5511200818071016,2.546965253808104,0.14553923077195632,0.19203254723273872,0.19498169586332664,0.010525750862385417,18.52425526810717,-0.30505686630319573,0.1913833224373503,0.01577729664851465,2.7754734214051746,2.761699510024482,0.2761675745939065,0.0008484331643445443,0.022173202684321852,3.429257869720459
21950,28,421729,28,421729,10.299679944383286,10.259398719376257,0.9100246554858349,0.12224896750008032,0.12441984447000594,0.011097337733727052,11.21168405029874,-0.2385111528951316,0.12206925673096976,0.0066262067568322435,1.2215365624067986,1.2186723572078875,0.08360178870090215,0.0008147325353793154,0.021224776869689266,3.2719035148620605
22000,28,421729,28,421729,19.126092278360368,19.119314986097525,0.5091171797754538,0.19585872428987464,0.19489008141561903,0.011249664746131864,17.32407905601195,0.05745656918104192,0.1955373882500135,0.011214708057752338,3.1076405657784885,3.1045835854085726,0.13780655747711804,0.001028187339760917,0.027649208406058685,4.292596817016602
22050,28,421729,28,421729,0.8564687283880325,0.8559693101626659,0.029244192009066087,0.03590420207734087,0.03756214722935247,0.011150521287949616,3.368644950254114,-0.2938338729887832,0.03584374609747232,0.0020826887694676815,0.47070938321710126,0.4697909594946307,0.029390097409469473,0.0009821186924098679,0.02632183740862704,4.085317134857178
22100,28,421729,28,421729,0.21068263069243548,0.2099835195485091,0.017149122237188907,0.024467401104199895,0.02598641442838131,0.011124353343632883,2.3359932596221293,-0.34659926315281825,0.024427423488793783,0.0013981053225447207,0.21821289254242435,0.21747999911126553,0.01786942803493131,0.0009342172257164529,0.025037739703370254,3.8860161304473877
22150,28,421729,28,421729,0.13213608776360652,0.1315753649792148,0.012160140626569406,0.026472553813019394,0.027541653344537977,0.011058197009462799,2.4906097550052544,-0.2955569947104721,0.02643732655074233,0.0013652363284876081,0.13913652428139892,0.13855594017143155,0.01269739470596176,0.0008886360250420749,0.023816088520887183,3.696415662765503
22200,28,421729,28,421729,0.0953053315995691,0.09486216928747855,0.00918014538978458,0.029621693216534017,0.030761010696944674,0.010991674140316954,2.7985737481167408,-0.2803956748933598,0.02958581740174934,0.0014574353106753474,0.10031367854388659,0.09984970679776864,0.00963691628093997,0.0008452773267197365,0.022654020584865472,3.5160553455352783
22250,28,421729,28,421729,0.07457797475540812,0.07422381945719113,0.0072594038188122136,0.026876202597721367,0.028220501048712824,0.010937527834760636,2.580153529669204,-0.31376652270839533,0.02683094555759181,0.0015590466828510495,0.07757799470918078,0.07720860096033746,0.007561560741345437,0.0008040336979611098,0.021548648466334145,3.3444931507110596
22300,28,421729,28,421729,0.0614620871190129,0.06117036279524219,0.005981209620434806,0.023059929028520245,0.02454843139173982,0.010884814488642664,2.2552916650397603,-0.35430522860458324,0.023002777869373076,0.0016225095046471908,0.06326180137687182,0.06295944587672583,0.00617767661361544,0.0007648022463390506,0.020497208614289227,3.181302070617676
22350,28,421729,28,421729,0.05300010614113368,0.0527469153812762,0.005174376168382443,0.019955332138936018,0.021572642379994518,0.010828944038822255,1.9921279768974351,-0.3947401365790132,0.01990265912829886,0.0014489445807189618,0.05387174492773959,0.05361027419756677,0.005301264190845721,0.0007274849260906465,0.019497072268233457,3.0260729789733887
22400,28,421729,28,421729,0.047579520877808,0.04735177811664397,0.004649722158783625,0.017713110524813315,0.019443199231046777,0.010769898986684156,1.8053279102326067,-0.43045206311029044,0.017661642413859632,0.001349322685352462,0.047814004479466474,0.04758000448743563,0.004724637270526209,0.0006919883928780534,0.018545736336909622,2.8784193992614746
22450,28,421729,28,421729,0.043023979740293726,0.04280949660075811,0.004290668186062069,0.015873345584717567,0.01773052605538971,0.01070934539230372,1.6556124959917502,-0.4663375870700733,0.015826047809606558,0.0012244634661434794,0.04354491651904291,0.04332755644705142,0.004345412175845843,0.0006582238252467685,0.01764081921060361,2.7379696369171143
22500,28,421729,28,421729,0.03998788702645211,0.03978552871041953,0.0040178121002207145,0.01470751967030881,0.01673671117388074,0.010649666526776624,1.5715713850569277,-0.4971425400715273,0.014660457141164185,0.0011756407889354206,0.04034778338255272,0.04014244316147138,0.0040654496569798035,0.0006261067406394796,0.01678005791485517,2.604374885559082
22550,28,421729,28,421729,0.038028191453196095,0.03783202337469112,0.00385763562013852,0.013814885932345117,0.01603636246269248,0.010593362286239425,1.5138123316638956,-0.5254715858181488,0.01376921998809258,0.0011223431931538463,0.03821052059522428,0.03801339577831882,0.003876290179920987,0.0005955567567790639,0.015961295937989114,2.477297782897949
22600,28,421729,28,421729,0.036003978292083905,0.03581635117514014,0.0036708910847213145,0.013151477522063323,0.015583695105955229,0.010541776383024986,1.478279802163993,-0.5509478629316173,0.01310743516701128,0.0010754089249828682,0.036378863373525534,0.036189101420680464,0.0037108811235797823,0.00056649740162882,0.015182483980336897,2.3564209938049316
22650,28,421729,28,421729,0.03463751887344349,0.03445544084978128,0.0035468732082466854,0.012619552785004264,0.01526635460517786,0.01049573525875435,1.4545293139367632,-0.574071875778881,0.012576204333541178,0.0010450823194987709,0.03486165978317577,0.034678332922458345,0.003570510965819284,0.0005388559602134025,0.014441673791459005,2.2414424419403076
22700,28,421729,28,421729,0.033436918531196104,0.03326257431089154,0.0034100837342012397,0.012144203711546354,0.014972857996340572,0.010454644652761132,1.4321728278336225,-0.5941268934983283,0.012101811030913543,0.0010138311297230623,0.033650274834773945,0.03347326570231373,0.003446952230322887,0.0005125632401734333,0.013737010557412147,2.1320745944976807
22750,28,421729,28,421729,0.03259448235084788,0.032423396196498165,0.003335214956287133,0.011717750888552177,0.014749095365373648,0.010418133975866488,1.415713735256217,-0.614245859096919,0.011674635603495756,0.001004275565646516,0.03251066797936264,0.03233888204737498,0.003337699865225053,0.00048755343378311224,0.013066730129158394,2.0280425548553467
22800,28,421729,28,421729,0.031036219832229553,0.030873903025350792,0.003170024204278913,0.011459042681306882,0.014683773621629205,0.010387107116321466,1.4136538169088777,-0.6300587184441067,0.01141593007868644,0.0009930758332348125,0.031399293774589075,0.031233947893626112,0.0032180970341487572,0.0004637639451843624,0.0124291554011921,1.929086446762085
22850,28,421729,28,421729,0.029977387315530523,0.02982107148895752,0.0030573592389209346,0.011124470373378877,0.014505282904578323,0.010360306985128036,1.4000823455714486,-0.645416573931741,0.011082799700406406,0.0009619729148245784,0.030331089108930193,0.030171905143337587,0.003103402415946488,0.0004411352296720724,0.011822690485901226,1.8349592685699463
22900,28,421729,28,421729,0.02922689808225198,0.02907466940314177,0.002979122456086071,0.01088045612848162,0.014403457818451697,0.010337240646355859,1.3933561490153838,-0.6579729035135894,0.010840851285985945,0.0009275068511607311,0.029262584904063905,0.029109260963409045,0.0029916218731148507,0.000419610640403372,0.011245816847210863,1.7454248666763306
22950,28,421729,28,421729,0.028066845285270318,0.027920754081908992,0.002859946811544387,0.010685524542856454,0.014334314550224268,0.010317323082577396,1.38934435177573,-0.6685271105391547,0.010646769243599512,0.0009092521264924632,0.028130356362418545,0.027983770250479396,0.002868022253234071,0.0003991363164707928,0.010697091003616477,1.6602591276168823
23000,28,421729,28,421729,0.02691241571009809,0.02677429048963863,0.0027231393885699165,0.010477959214626058,0.014239587396372842,0.010300327504543214,1.3824402563988494,-0.6786380668932005,0.010440980692640088,0.0008795177538197093,0.026975446622568178,0.026835592036993816,0.0027433046697475875,0.0003796610118223566,0.010175139986166466,1.5792489051818848
23050,28,421729,28,421729,0.025973038481658946,0.02584088228077199,0.0026167787298548182,0.01027587118065224,0.014152631433192928,0.010285565002889697,1.3759702485198229,-0.6886697498874188,0.010239471935197954,0.0008641429335779662,0.02595532115475973,0.02582214451050465,0.00262593776113076,0.0003611359706687978,0.00967865664442137,1.5021916627883911
23100,28,421729,28,421729,0.024725977305377837,0.024601638045859908,0.002476561965014853,0.010055297039754399,0.014033793402811544,0.010272829224096416,1.3661079237931104,-0.6983904431282253,0.01002038176317472,0.0008372263003089773,0.024873869134192293,0.024747361578512105,0.0025054861019983277,0.000343514836387927,0.009206398799480766,1.4288941621780396
23150,28,421729,28,421729,0.024725120128013256,0.024602462714632845,0.002459754808875659,0.009866808916751001,0.013943753698498946,0.01026232978799555,1.3587317876696745,-0.7071847284621906,0.009833718561488937,0.0008074016677620843,0.02390953960692225,0.0237884842708489,0.0024029357691287335,0.0003267534926335173,0.008757183671191627,1.3591728210449219
23200,28,421729,28,421729,0.023006636238711978,0.02289620021359847,0.002251516555397418,0.009661813316751018,0.013802089266591296,0.010252410722969073,1.3462286714352627,-0.7146722841900581,0.009629498695089694,0.0007895514226528921,0.022879584508166496,0.022764756830560694,0.0022893740873375337,0.0003108099972866015,0.008329887678878871,1.292853832244873
23250,28,421729,28,421729,0.02309294854832214,0.022980618493608575,0.002274960726401478,0.009462271900676156,0.013680233504883042,0.01024304867634134,1.3355626764208066,-0.722679480530769,0.009429977916802598,0.0007810928311928673,0.022012409352703557,0.021901834865168175,0.002203586860074902,0.00029564444126900134,0.007923441101609136,1.2297706604003906
23300,28,421729,28,421729,0.023098745374009765,0.022990947784027358,0.0022289813470428455,0.009259733778875108,0.013540320137808703,0.010234371144102847,1.3230241455148692,-0.7300650412965906,0.009226482304983942,0.0007840241906082265,0.02106173397035065,0.02095588280855258,0.002108936592700914,0.0002812188683632516,0.007536826726318536,1.1697657108306885
23350,28,421729,28,421729,0.020256477333971526,0.020158944606396386,0.0019854033187098772,0.009029705177719421,0.013372954727093586,0.010225571685233052,1.3077953134303222,-0.7380928896322531,0.008996308424067451,0.0007758932501226877,0.02010715838049751,0.020006648435903798,0.0020079433509338166,0.00026749716950473637,0.007169076521361779,1.1126885414123535
23400,28,421729,28,421729,0.019736634587072848,0.01964005015435464,0.001950173007216147,0.00878924054494998,0.013217678048154692,0.010217107963487045,1.293680960932468,-0.7473190456477656,0.008754894133382986,0.0007762590226520947,0.01940043092252426,0.019302938668123916,0.0019424929225822388,0.00025444500034155974,0.006819270141818295,1.0583957433700562
23450,28,421729,28,421729,0.020993992226232255,0.020890217919711282,0.0020848272979011547,0.00857116493897795,0.013094429859157097,0.010209002524379463,1.2826355785383665,-0.7563634898674005,0.00853622977270378,0.0007730780547722646,0.01875820323147925,0.018662061883332637,0.0018967431919323162,0.00024202969762339714,0.0064865324299780945,1.0067527294158936
23500,28,421729,28,421729,0.018049897958137943,0.01796307800399984,0.0017682321457912669,0.008362285188887883,0.012950412877399729,0.010201523025997975,1.269458770459702,-0.7639483749868273,0.008325977457221682,0.0007784041123542673,0.017865074658448717,0.01777304098532642,0.0018110512653852964,0.00023022017801298229,0.006170030022451495,0.9576296210289001
23550,28,421729,28,421729,0.019503863086010705,0.01940175063119343,0.0019931752865305816,0.00814054053901339,0.012852198000249705,0.010194602741008538,1.2606864952717378,-0.7740642338609943,0.008105618543066843,0.0007532252661796067,0.017396614006205617,0.017305693093832758,0.0017762785319252964,0.000218986889238275,0.005868971009924318,0.91090327501297
23600,28,421729,28,421729,0.01844658890013866,0.01835411093773327,0.0018447909735519695,0.007912645413001766,0.012735934778998575,0.01018893986986481,1.2499764393219017,-0.7837533887573721,0.007878067113204549,0.0007389289490490948,0.016620733494621887,0.01653290503492116,0.0017064093897785834,0.0002083017135691003,0.005582601891724032,0.8664568662643433
23650,28,421729,28,421729,0.020036865657234566,0.01993324407668213,0.0020351329060979855,0.007728223678685132,0.012629317594674942,0.010183963961682856,1.2401180564063978,-0.7910622646901178,0.007693016776464275,0.0007368406237638951,0.016204913971423276,0.016117338950826895,0.001682445233993553,0.00019813790690259448,0.005310205734422424,0.8241792917251587
23700,28,421729,28,421729,0.01744840696177368,0.01736344748250733,0.0017197665614501157,0.007549656748350928,0.012525695252747486,0.010179162004942092,1.2305232244723217,-0.7980758349288581,0.007515368832981923,0.0007187129622906866,0.015604522719128072,0.015518394566994814,0.0016372413856392716,0.00018847003285635383,0.00505110096931001,0.7839644551277161
23750,28,421729,28,421729,0.017575634067964193,0.01752339592073311,0.001354071008558183,0.0073925025571364425,0.012419839950394609,0.010174592575990314,1.2206719686941134,-0.8037144494137697,0.007357519701358865,0.0007183299390844027,0.014918110809385494,0.014837440482854047,0.001549319217872226,0.0001792738900937517,0.004804638815216516,0.7457116842269897
23800,28,421729,28,421729,0.015393647988773603,0.015335135233263226,0.0013409048362215828,0.00721419770856826,0.012330482018808167,0.010170312276473623,1.2123995491595216,-0.8110985569490995,0.00717984672011513,0.0007031711413045441,0.014454923570881052,0.014374524016410728,0.0015224568110931125,0.00017052646672093666,0.004570202883536908,0.7093257308006287
23850,28,421729,28,421729,0.10120143760802927,0.10088249280797998,0.008028301114165278,0.00713204508926571,0.012237707450011053,0.010166319001470445,1.2037500936416616,-0.8128184855133724,0.007100004162445387,0.000675283680076239,0.013691928451225159,0.013628784450722584,0.0013134455105603979,0.0001622060561297137,0.0043472134537358275,0.6747158765792847
23900,28,421729,28,421729,0.029016557428995,0.028891652394350018,0.002689428741241138,0.006877102184477537,0.01214088996233073,0.010162692699054968,1.194652866307737,-0.824202396555331,0.006844587443372897,0.0006679499874749593,0.013280037857855547,0.013204411344296122,0.0014152478781826185,0.00015429743137746363,0.004135327435311537,0.6418210864067078
23950,28,421729,28,421729,21.413714894666573,21.344180588633037,1.7242797307529696,0.8792249391375524,0.8811325031695626,0.010610011737189375,83.04726940886282,-0.1856151144006189,0.8759786222976224,0.07548474600203844,31.885397102123168,31.842853045961366,1.646589886217499,0.0019254554029204739,0.06489954703822018,10.111661911010742
24000,28,421729,28,421729,1.4024854017473354,1.4016608880802819,0.04808385321893368,0.0694187205404003,0.06988773256944061,0.01191518164572673,5.865435764842512,-0.12447563650584584,0.06930483331805949,0.0039747754933060495,0.9640329062167993,0.9634197402984939,0.03437802018718946,0.0018351278027634408,0.06175570483644549,9.620641708374023
24050,28,421729,28,421729,0.83928874022102,0.8383154059087905,0.040408782186135264,0.07494357955397649,0.07642856462957569,0.01190656563553091,6.419026860398923,-0.2014016411569563,0.07484418229180288,0.0038585610575165787,0.7300870606493213,0.7290810982409216,0.03831276961245837,0.0017457124779293352,0.05874326698095853,9.151342391967773
24100,28,421729,28,421729,8.274834759540205,8.26071709172293,0.4831598371258679,0.08368947735481407,0.08507108960820775,0.012027059074010618,7.07330770429478,-0.18463077916510431,0.08356108328334189,0.004634002636634887,1.063372533952465,1.062355812687142,0.046489495741818675,0.0016771798033144575,0.05617729090642677,8.736780166625977
24150,28,421729,28,421729,12.255183959409802,12.250732030432319,0.3303007682627529,0.09154274901236256,0.09242530041672031,0.012158525111643318,7.6016868467221785,-0.13801535944489599,0.09141933829353094,0.004751787317773575,1.425689571501019,1.4250109480580944,0.04398354466535655,0.0016295160505915684,0.05386729194446928,8.334975242614746
24200,28,421729,28,421729,5.647816083832896,5.640973741705722,0.27792402233000374,0.049368928780323104,0.051569303767700685,0.012243196418626685,4.212078447850728,-0.29459428328377285,0.04927938743411953,0.002972053672893029,0.5923091953994807,0.5916341633668436,0.028270120127003615,0.0015622647751902096,0.051474420256006785,7.949237823486328
24250,28,421729,28,421729,0.3899749040456256,0.3895062511864169,0.019112981768912966,0.02888435140090698,0.031666867664889714,0.012299615199806787,2.5746226325346475,-0.4104919900502042,0.028814214486030172,0.002011665828144877,0.2065314844585101,0.20604620831359272,0.014149703609170373,0.0014866796197038825,0.04897033485348234,7.562127113342285
